Tarih,Saat,Doğalgaz,Barajlı,Linyit,Akarsu,İthal Kömür,Rüzgar,Güneş,Fuel Oil,Jeotermal,Biyokütle,PTF (TL/MWH),Yük Tahmin Planı (MWh),Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-01-01,00:00,6062.69,5510.01,4974.52,1644.69,9733.97,2281.27,0.0,81.51,1347.07,972.71,2494.0,32297.0,35.374000549316406,1127.82
2025-01-01,01:00,5708.52,4552.08,4858.9,1420.32,10074.39,2053.07,0.0,80.01,1346.87,972.21,1799.98,30678.0,35.374000549316406,1127.82
2025-01-01,02:00,5701.83,3531.08,4654.0,1241.9,10078.92,2023.25,0.0,86.96,1351.3,980.4,1692.99,28892.0,35.374000549316406,1127.82
2025-01-01,03:00,5401.49,2599.5,4632.26,1207.19,10052.15,2122.76,0.0,86.76,1353.14,978.32,2244.99,27699.0,35.374000549316406,1127.82
2025-01-01,04:00,5613.98,2275.22,4408.98,1099.38,10049.3,2103.05,0.0,86.45,1353.19,978.22,2400.01,27015.0,35.374000549316406,1127.82
2025-01-01,05:00,5960.49,2102.62,4202.49,1120.84,10035.57,2009.99,0.01,85.85,1352.85,948.15,2680.0,26890.0,35.374000549316406,1127.82
2025-01-01,06:00,5927.26,2068.89,4241.01,1213.05,10044.8,1876.58,0.91,86.75,1351.95,940.85,2989.99,27185.0,35.374000549316406,1127.82
2025-01-01,07:00,5820.14,2707.46,4242.32,1291.25,10076.64,1788.03,18.21,85.95,1355.09,938.29,2979.99,27415.0,35.374000549316406,1127.82
2025-01-01,08:00,4986.92,2473.75,4307.03,1465.85,10077.25,1781.05,284.38,88.45,1353.98,930.29,3000.0,28192.0,35.374000549316406,1127.82
2025-01-01,09:00,4074.64,2300.93,4261.25,1417.03,8929.59,1726.6,1193.82,83.93,1350.11,914.2,2600.01,30271.0,35.374000549316406,1127.82
2025-01-01,10:00,4309.96,2878.57,4069.92,1377.03,6505.57,1730.77,1720.84,82.53,1343.09,927.86,1350.0,32491.0,35.374000549316406,1127.82
2025-01-01,11:00,4022.78,2422.54,4016.1,1244.1,6808.29,1589.74,1776.49,80.64,1330.6,940.87,1799.98,34537.0,35.374000549316406,1127.82
2025-01-01,12:00,4265.6,2254.57,4038.36,1181.33,6446.21,1497.71,1736.83,78.74,1318.68,944.27,1000.0,35203.0,35.374000549316406,1127.82
2025-01-01,13:00,4217.61,2726.74,4043.57,1134.62,6351.4,1380.96,1692.8,81.22,1309.57,944.2,1512.63,35794.0,35.374000549316406,1127.82
2025-01-01,14:00,4343.37,3060.49,4007.37,1296.02,6901.35,1300.75,1711.16,81.62,1304.3,958.32,2005.01,35897.0,35.374000549316406,1127.82
2025-01-01,15:00,6042.53,3554.16,4021.77,1400.59,7773.29,1227.42,1504.72,80.18,1298.3,937.54,2283.04,35798.0,35.374000549316406,1127.82
2025-01-01,16:00,8732.09,4660.0,4024.3,1708.42,9203.39,1297.83,626.32,87.28,1297.44,956.95,3000.0,36570.0,35.374000549316406,1127.82
2025-01-01,17:00,10920.66,7219.64,4079.7,2077.37,9913.01,1396.96,39.94,85.38,1309.18,940.63,3000.0,38182.0,35.374000549316406,1127.82
2025-01-01,18:00,11159.92,8721.77,4189.35,2133.05,9924.32,1519.16,0.14,86.08,1326.79,962.14,3000.0,38968.0,35.374000549316406,1127.82
2025-01-01,19:00,10929.7,8615.66,4245.81,1965.47,9937.27,1590.15,0.01,85.28,1334.77,945.31,3000.0,38447.0,35.374000549316406,1127.82
2025-01-01,20:00,10741.59,8120.49,4220.66,1806.32,9939.61,1737.19,0.01,86.59,1343.21,933.5,3000.0,37674.0,35.374000549316406,1127.82
2025-01-01,21:00,10666.14,7285.82,4230.88,1747.24,9934.4,1780.88,0.01,85.99,1345.41,951.06,3000.0,36853.0,35.374000549316406,1127.82
2025-01-01,22:00,9948.51,7120.37,4248.01,1436.24,9947.05,1742.58,0.01,86.09,1349.81,960.96,2399.99,36302.0,35.374000549316406,1127.82
2025-01-01,23:00,9574.12,6102.62,4317.67,1296.67,9942.28,1697.39,0.01,86.5,1351.14,935.19,2274.0,34900.0,35.374000549316406,1127.82
2025-01-02,00:00,9196.27,4632.86,4326.97,1227.12,9981.41,1755.12,0.01,85.69,1350.75,967.84,2634.45,37301.0,35.374000549316406,1127.82
2025-01-02,01:00,8955.43,3419.88,4159.94,1084.21,9971.52,1726.98,0.01,85.49,1353.66,965.6,2583.43,34688.0,35.374000549316406,1127.82
2025-01-02,02:00,8043.61,2921.86,4088.56,1054.6,9964.41,1844.06,0.01,86.1,1354.81,958.2,2144.99,33046.0,35.374000549316406,1127.82
2025-01-02,03:00,8077.01,2176.89,4083.96,1005.89,9974.12,2003.45,0.01,83.7,1354.14,967.13,2112.78,32201.0,35.374000549316406,1127.82
2025-01-02,04:00,7774.89,2285.14,4084.19,960.15,9984.93,2202.29,0.01,81.5,1354.51,968.8,1799.98,31941.0,35.374000549316406,1127.82
2025-01-02,05:00,7853.63,2206.16,4200.84,982.76,9980.15,2382.22,0.02,85.11,1353.91,966.84,1889.99,32086.0,35.374000549316406,1127.82
2025-01-02,06:00,9262.8,1694.4,4252.41,1091.58,9991.78,2533.88,1.63,85.5,1356.85,963.36,2482.22,33290.0,35.374000549316406,1127.82
2025-01-02,07:00,11843.18,2573.08,4218.04,1319.9,9982.89,2616.26,19.95,86.0,1355.33,977.82,2900.01,37070.0,35.374000549316406,1127.82
2025-01-02,08:00,13007.49,5992.39,4187.82,1849.95,9918.28,2855.88,261.32,90.5,1351.86,977.93,3000.0,43261.0,35.374000549316406,1127.82
2025-01-02,09:00,12399.27,6098.48,4173.87,1751.12,9786.47,3204.33,999.21,90.21,1348.63,963.82,3000.0,45672.0,35.374000549316406,1127.82
2025-01-02,10:00,12077.42,3306.71,4155.19,1592.0,9856.54,3291.33,1763.53,95.22,1316.51,946.82,2594.58,46213.0,35.374000549316406,1127.82
2025-01-02,11:00,10649.61,3073.56,4153.28,1410.77,9894.01,3337.4,1854.25,91.6,1328.28,960.07,2505.65,46262.0,35.374000549316406,1127.82
2025-01-02,12:00,9388.69,2414.46,4182.58,1258.79,9374.12,3377.93,1789.88,88.51,1321.74,986.26,1999.99,44963.0,35.374000549316406,1127.82
2025-01-02,13:00,9920.83,2574.99,4166.17,1230.95,9059.51,3376.78,1822.13,89.49,1313.92,998.87,2112.78,44854.0,35.374000549316406,1127.82
2025-01-02,14:00,10680.33,2918.89,4198.7,1385.6,9810.21,3308.91,1783.02,89.39,1305.33,1002.38,2594.0,44901.0,35.374000549316406,1127.82
2025-01-02,15:00,11937.29,3829.62,4188.97,1605.79,9872.07,3325.89,1564.32,88.88,1295.81,991.14,2728.85,44627.0,35.374000549316406,1127.82
2025-01-02,16:00,13932.44,6336.71,4270.16,1976.83,9815.59,3506.02,657.16,87.67,1299.63,984.06,3000.0,44637.0,35.374000549316406,1127.82
2025-01-02,17:00,13820.95,9929.84,4238.73,2262.06,9841.4,3983.94,41.09,87.67,1310.18,962.14,3000.0,44982.0,35.374000549316406,1127.82
2025-01-02,18:00,13628.22,9048.57,4311.23,2120.19,9832.96,4728.57,0.12,87.67,1320.66,934.47,3000.0,44500.0,35.374000549316406,1127.82
2025-01-02,19:00,14071.42,7089.16,4361.71,1825.42,9837.43,5187.67,0.01,87.18,1323.33,948.52,2949.99,43330.0,35.374000549316406,1127.82
2025-01-02,20:00,13304.34,6080.81,4357.17,1740.6,9822.85,5546.99,0.01,86.29,1326.91,966.06,2777.77,41998.0,35.374000549316406,1127.82
2025-01-02,21:00,12432.58,5663.85,4326.02,1660.59,9819.4,5852.7,0.01,86.69,1333.85,970.79,2749.8,40723.0,35.374000549316406,1127.82
2025-01-02,22:00,10290.75,6691.73,4055.97,1365.01,9820.5,5991.49,0.01,85.59,1336.3,962.8,2266.73,39382.0,35.374000549316406,1127.82
2025-01-02,23:00,8692.83,6329.64,4013.87,1336.71,9828.98,6016.45,0.01,85.99,1337.52,954.76,2294.0,37750.0,35.374000549316406,1127.82
2025-01-03,00:00,7563.69,4669.23,4019.54,1337.4,9887.27,6227.14,0.01,85.71,1335.72,954.49,2706.39,36580.0,35.3922004699707,1127.82
2025-01-03,01:00,6608.05,3619.06,4000.6,1293.84,9901.37,6307.17,2.01,85.01,1336.88,967.64,2549.98,34218.0,35.3922004699707,1127.82
2025-01-03,02:00,6117.56,2690.82,4019.77,1231.13,9913.84,6349.88,0.01,85.62,1337.27,968.43,2400.0,32701.0,35.3922004699707,1127.82
2025-01-03,03:00,5689.4,2525.63,3976.41,1047.91,9862.89,6314.8,0.01,77.91,1337.69,965.93,1923.11,31929.0,35.3922004699707,1127.82
2025-01-03,04:00,5289.51,2651.56,3991.93,978.89,9938.48,6513.91,0.01,84.88,1339.15,965.87,1799.98,31759.0,35.3922004699707,1127.82
2025-01-03,05:00,5407.07,2571.27,4047.77,981.81,9945.53,6765.86,0.02,85.4,1337.26,962.02,1957.64,31986.0,35.3922004699707,1127.82
2025-01-03,06:00,6863.87,2151.38,4110.81,1102.12,9952.16,6772.53,1.91,85.8,1340.58,964.59,2200.01,33062.0,35.3922004699707,1127.82
2025-01-03,07:00,9214.92,2771.03,4097.74,1253.76,9915.21,6819.18,19.35,85.29,1333.92,998.23,2524.99,35970.0,35.3922004699707,1127.82
2025-01-03,08:00,10413.57,5584.08,4132.28,1694.7,9919.31,6985.31,230.5,85.28,1336.72,981.74,3000.0,42385.0,35.3922004699707,1127.82
2025-01-03,09:00,10230.31,5706.36,4006.56,1626.53,9914.61,7078.68,1084.13,85.78,1334.18,982.93,3000.0,45619.0,35.3922004699707,1127.82
2025-01-03,10:00,9912.76,4094.98,3983.75,1510.45,9937.62,6910.09,1642.97,85.08,1325.09,984.71,2584.0,46308.0,35.3922004699707,1127.82
2025-01-03,11:00,8833.88,3821.0,3955.31,1380.0,9953.6,7004.0,1707.74,78.02,1316.62,970.19,2507.15,46411.0,35.3922004699707,1127.82
2025-01-03,12:00,6479.72,2858.48,4015.59,1273.25,9726.17,7351.19,1720.63,80.43,1304.36,957.74,1424.1,44697.0,35.3922004699707,1127.82
2025-01-03,13:00,6651.4,2340.49,3789.46,1193.69,9035.6,7700.73,1672.65,78.04,1293.26,945.26,1424.1,44407.0,35.3922004699707,1127.82
2025-01-03,14:00,8179.0,2744.49,3944.41,1278.79,9854.44,7737.57,1682.79,80.72,1286.08,938.84,2384.0,44748.0,35.3922004699707,1127.82
2025-01-03,15:00,9108.28,4043.39,3989.4,1459.99,9894.85,7655.53,1474.39,81.71,1285.46,956.5,2080.0,44326.0,35.3922004699707,1127.82
2025-01-03,16:00,11613.58,5239.09,4022.21,1867.32,9979.51,7743.84,614.87,87.02,1288.98,971.74,2853.85,44255.0,35.3922004699707,1127.82
2025-01-03,17:00,12316.58,7581.6,3951.34,2122.67,9969.56,7742.22,45.46,87.73,1296.76,974.29,2998.1,44551.0,35.3922004699707,1127.82
2025-01-03,18:00,12255.22,7470.83,4002.88,1965.63,9973.14,7556.47,0.12,89.18,1309.71,980.55,2980.0,43765.0,35.3922004699707,1127.82
2025-01-03,19:00,12245.21,6447.26,3955.23,1724.05,9980.31,7575.64,0.01,87.4,1323.08,977.65,2777.78,42218.0,35.3922004699707,1127.82
2025-01-03,20:00,11423.45,6080.41,3941.36,1622.18,9906.74,7695.93,0.01,87.61,1320.97,970.71,2499.98,40665.0,35.3922004699707,1127.82
2025-01-03,21:00,10702.24,5720.0,3889.33,1541.83,9829.5,7626.67,0.01,88.4,1325.06,981.77,2326.99,39264.0,35.3922004699707,1127.82
2025-01-03,22:00,8721.95,6708.4,3818.02,1396.61,9833.68,7542.1,0.01,88.41,1346.31,975.37,2153.64,37868.0,35.3922004699707,1127.82
2025-01-03,23:00,7631.95,6399.31,3770.01,1374.15,9832.5,7286.99,0.01,87.01,1339.61,949.11,2100.0,36443.0,35.3922004699707,1127.82
2025-01-04,00:00,6511.28,5548.16,3798.88,1299.22,9845.35,7069.09,0.01,89.41,1347.0,947.74,2680.01,35823.0,35.3922004699707,1127.82
2025-01-04,01:00,6088.57,4194.84,3867.68,1204.06,9848.01,7001.57,0.01,90.21,1350.27,954.95,2473.99,33331.0,35.3922004699707,1127.82
2025-01-04,02:00,5865.46,3137.54,3909.54,1008.23,9809.86,7025.44,0.01,89.71,1353.96,963.96,2244.99,31697.0,35.3922004699707,1127.82
2025-01-04,03:00,5740.16,2676.74,3807.69,879.19,9872.18,6840.13,0.01,83.0,1353.88,974.23,1999.98,30878.0,35.3922004699707,1127.82
2025-01-04,04:00,5828.84,2579.2,3853.79,825.19,9898.26,6517.93,0.01,88.7,1353.31,974.49,1799.98,30574.0,35.3922004699707,1127.82
2025-01-04,05:00,6210.34,2489.58,3885.68,886.33,9891.44,6293.43,0.01,88.5,1354.64,972.98,2139.99,30633.0,35.3922004699707,1127.82
2025-01-04,06:00,7130.48,2089.16,3781.34,1111.67,9922.24,6089.06,0.62,88.4,1348.3,978.65,2488.89,31335.0,35.3922004699707,1127.82
2025-01-04,07:00,8335.47,2551.95,3780.9,1227.05,9916.71,5623.81,14.76,88.6,1356.3,957.72,2207.99,33212.0,35.3922004699707,1127.82
2025-01-04,08:00,10618.57,2833.51,3791.71,1417.55,9951.66,5321.63,210.77,88.9,1354.48,990.62,2945.99,37525.0,35.3922004699707,1127.82
2025-01-04,09:00,11508.14,3477.55,3744.62,1410.93,9956.42,5003.34,750.73,80.02,1356.13,991.33,2949.48,40637.0,35.3922004699707,1127.82
2025-01-04,10:00,11610.26,3969.83,3652.04,1294.3,9970.52,4676.45,1053.37,88.49,1351.37,977.7,2500.01,42166.0,35.3922004699707,1127.82
2025-01-04,11:00,11055.14,4410.03,3691.34,1242.87,10008.45,4430.45,1290.08,89.47,1343.16,959.67,2215.01,42960.0,35.3922004699707,1127.82
2025-01-04,12:00,10462.48,3949.27,3645.52,1125.87,10007.36,4338.51,1308.72,77.46,1332.63,960.26,2208.0,42220.0,35.3922004699707,1127.82
2025-01-04,13:00,11447.35,4115.12,3575.25,1125.41,9992.4,4196.95,1296.77,78.67,1330.6,951.44,2334.01,42443.0,35.3922004699707,1127.82
2025-01-04,14:00,11987.2,5432.62,3576.24,1296.59,9991.01,4024.43,956.27,85.27,1315.35,977.34,2692.32,42731.0,35.3922004699707,1127.82
2025-01-04,15:00,12410.72,6611.53,3687.93,1485.29,9979.73,3901.01,520.15,82.42,1310.96,970.29,2253.59,42506.0,35.3922004699707,1127.82
2025-01-04,16:00,13029.15,7652.88,3726.41,1816.67,9972.18,3825.31,207.92,88.93,1309.63,935.78,2990.0,42745.0,35.3922004699707,1127.82
2025-01-04,17:00,13366.23,8806.22,3800.15,2005.07,9972.01,4083.83,14.94,89.73,1322.08,931.09,3000.0,43557.0,35.3922004699707,1127.82
2025-01-04,18:00,13159.28,9298.2,3948.01,1901.81,9969.18,4299.15,0.22,89.93,1338.45,968.49,3000.0,43488.0,35.3922004699707,1127.82
2025-01-04,19:00,12799.59,8479.71,3998.39,1700.95,9955.58,4415.85,0.13,89.94,1345.75,965.51,2989.99,42457.0,35.3922004699707,1127.82
2025-01-04,20:00,13231.97,6879.68,3940.88,1631.1,9855.86,4534.48,0.14,90.04,1345.41,965.3,2600.0,41226.0,35.3922004699707,1127.82
2025-01-04,21:00,12617.09,6271.36,3921.96,1419.05,9971.47,4693.27,0.14,89.64,1346.41,964.93,2700.01,39908.0,35.3922004699707,1127.82
2025-01-04,22:00,10577.66,7176.63,3901.2,1289.02,9993.02,4641.43,0.14,89.45,1350.48,964.1,2256.27,38258.0,35.3922004699707,1127.82
2025-01-04,23:00,9800.84,6537.78,3851.51,1236.01,9979.93,4290.24,0.13,88.85,1353.63,958.55,2297.01,35899.0,35.3922004699707,1127.82
2025-01-05,00:00,9176.75,5079.86,3908.61,1212.85,10007.94,3963.7,0.13,89.6,1353.97,957.45,2500.0,33876.0,35.3922004699707,1127.82
2025-01-05,01:00,8829.1,3829.41,3749.48,1123.31,10011.07,3622.34,0.13,89.29,1351.09,971.54,2076.99,31648.0,35.3922004699707,1127.82
2025-01-05,02:00,8880.68,2855.33,3625.96,1022.13,9936.74,3344.6,0.14,88.28,1346.5,964.55,2444.22,30066.0,35.3922004699707,1127.82
2025-01-05,03:00,8299.02,2402.01,3621.69,863.65,9924.2,3255.36,0.01,88.28,1351.05,965.71,2300.01,29096.0,35.3922004699707,1127.82
2025-01-05,04:00,8132.21,2432.82,3668.52,857.19,9970.83,2953.91,0.01,88.29,1347.59,972.02,2227.01,28695.0,35.3922004699707,1127.82
2025-01-05,05:00,8300.81,2241.28,3723.5,858.14,9961.27,2770.86,0.02,89.1,1355.38,966.08,2274.01,28698.0,35.3922004699707,1127.82
2025-01-05,06:00,8947.2,1973.57,3796.41,951.5,9970.12,2573.85,0.58,88.6,1362.9,972.56,2374.01,29104.0,35.3922004699707,1127.82
2025-01-05,07:00,9150.08,2097.86,3873.04,1032.31,9942.76,2185.54,11.14,89.3,1362.53,977.92,2407.99,29765.0,35.3922004699707,1127.82
2025-01-05,08:00,9905.95,1585.99,3842.67,1055.03,9832.0,1943.51,83.15,88.3,1364.09,974.45,2080.0,30561.0,35.3922004699707,1127.82
2025-01-05,09:00,10265.11,2103.65,3878.41,1075.7,9791.47,1802.91,245.96,88.9,1361.65,987.81,2080.0,32453.0,35.3922004699707,1127.82
2025-01-05,10:00,10868.09,2110.94,4041.56,1229.73,9744.07,1537.81,421.22,88.69,1350.78,1003.75,2666.9,34624.0,35.3922004699707,1127.82
2025-01-05,11:00,10801.52,2183.89,4120.17,1245.34,9899.84,1451.33,540.8,88.27,1336.42,986.91,2670.0,36175.0,35.3922004699707,1127.82
2025-01-05,12:00,10284.49,2402.04,3996.43,1096.02,9922.99,1458.37,653.88,84.47,1327.47,977.98,2670.0,36327.0,35.3922004699707,1127.82
2025-01-05,13:00,10104.57,2889.94,4038.29,1059.7,9907.05,1472.17,639.09,87.26,1316.82,991.43,2674.01,37026.0,35.3922004699707,1127.82
2025-01-05,14:00,10695.2,3463.04,4004.11,1101.63,9929.87,1517.35,441.31,88.37,1308.32,985.75,2488.89,37633.0,35.3922004699707,1127.82
2025-01-05,15:00,11579.92,3976.41,3947.23,1301.11,9923.29,1587.08,294.84,88.18,1301.44,991.61,2207.99,37775.0,35.3922004699707,1127.82
2025-01-05,16:00,12732.65,4484.08,3978.2,1433.34,9964.13,1567.84,181.32,86.18,1301.39,997.22,2488.32,38110.0,35.3922004699707,1127.82
2025-01-05,17:00,13549.3,6380.57,4021.52,1650.6,9939.95,1563.86,25.77,88.18,1297.59,997.65,2989.99,39307.0,35.3922004699707,1127.82
2025-01-05,18:00,14108.99,7557.19,4039.97,1806.18,9962.56,1505.38,0.92,88.28,1330.5,997.66,2988.0,39792.0,35.3922004699707,1127.82
2025-01-05,19:00,14193.32,7154.87,4113.42,1684.99,9978.55,1636.94,0.13,88.48,1327.2,997.95,2950.01,39264.0,35.3922004699707,1127.82
2025-01-05,20:00,13979.66,6599.1,4094.19,1531.55,9960.92,1693.85,0.14,89.58,1336.82,997.97,2777.78,38600.0,35.3922004699707,1127.82
2025-01-05,21:00,13588.74,6161.72,4117.38,1395.47,9986.23,1677.62,0.14,88.69,1341.37,989.77,2799.99,37651.0,35.3922004699707,1127.82
2025-01-05,22:00,11768.14,7042.16,4196.69,1228.68,9896.12,1601.44,0.14,88.5,1351.0,983.3,2449.98,36399.0,35.3922004699707,1127.82
2025-01-05,23:00,11021.39,6255.81,4149.66,1231.95,9908.53,1506.76,0.14,83.9,1352.57,989.07,2474.01,34652.0,35.3922004699707,1127.82
2025-01-06,00:00,10830.0,4377.35,4277.21,1243.61,9917.4,1443.03,0.01,88.0,1355.32,963.57,2726.67,34426.0,35.28929901123047,1127.82
2025-01-06,01:00,10471.56,2848.53,4207.99,1071.13,9886.7,1452.0,0.01,88.6,1356.34,975.16,2420.99,31908.0,35.28929901123047,1127.82
2025-01-06,02:00,9673.94,2324.57,4149.38,970.49,9893.2,1542.04,0.01,88.9,1357.49,955.36,2157.0,30275.0,35.28929901123047,1127.82
2025-01-06,03:00,9179.77,2093.95,3921.78,917.8,9899.17,1675.88,0.01,89.4,1358.88,971.73,2071.01,29612.0,35.28929901123047,1127.82
2025-01-06,04:00,9041.16,2049.59,3997.91,900.54,9900.08,1653.92,0.01,88.81,1359.01,955.37,2071.01,29624.0,35.28929901123047,1127.82
2025-01-06,05:00,9198.19,2046.28,4086.17,889.84,9912.16,1771.11,0.02,89.21,1358.41,956.62,2071.0,30136.0,35.28929901123047,1127.82
2025-01-06,06:00,10751.65,2192.31,4127.9,933.52,9913.64,1808.41,0.62,88.99,1360.13,958.48,2478.97,31712.0,35.28929901123047,1127.82
2025-01-06,07:00,13411.38,3067.37,4087.71,1134.39,9934.51,1866.47,5.37,89.2,1358.57,961.75,2771.78,35522.0,35.28929901123047,1127.82
2025-01-06,08:00,15206.29,6560.25,4219.82,1642.39,9955.96,2131.94,90.64,90.6,1360.34,956.68,3000.0,41874.0,35.28929901123047,1127.82
2025-01-06,09:00,15648.85,7686.46,4287.16,1647.33,9970.15,2262.84,400.79,81.39,1369.05,952.8,3000.0,45543.0,35.28929901123047,1127.82
2025-01-06,10:00,15226.92,6196.22,4330.2,1575.54,9969.73,2367.79,756.13,83.48,1340.49,954.84,2990.0,47077.0,35.28929901123047,1127.82
2025-01-06,11:00,14723.01,4745.16,4367.94,1435.79,10016.51,2247.29,951.64,85.2,1335.26,948.35,2825.0,47803.0,35.28929901123047,1127.82
2025-01-06,12:00,13140.19,3397.23,4352.55,1240.17,9468.81,2225.6,1115.12,87.1,1326.78,964.14,2319.88,46604.0,35.28929901123047,1127.82
2025-01-06,13:00,13419.31,3493.55,4375.23,1197.79,8803.19,2141.48,1201.56,86.18,1321.07,950.67,2219.69,46295.0,35.28929901123047,1127.82
2025-01-06,14:00,13786.47,3990.28,4333.69,1261.92,9199.99,2057.56,1101.42,90.98,1327.86,946.41,2275.0,47079.0,35.28929901123047,1127.82
2025-01-06,15:00,14233.02,4960.24,4391.32,1495.81,9701.07,1898.31,817.28,89.46,1322.6,964.48,2771.78,46903.0,35.28929901123047,1127.82
2025-01-06,16:00,15137.1,7393.74,4417.44,1910.44,10044.02,1706.86,425.53,89.88,1320.32,975.41,3000.0,47112.0,35.28929901123047,1127.82
2025-01-06,17:00,15575.91,10469.52,4464.19,2169.17,10000.51,1773.99,51.03,89.78,1332.77,973.35,3000.0,47221.0,35.28929901123047,1127.82
2025-01-06,18:00,15480.51,9888.55,4500.01,2046.04,10019.29,2400.6,0.27,90.48,1349.22,972.01,3000.0,46376.0,35.28929901123047,1127.82
2025-01-06,19:00,15479.03,8247.58,4547.42,1809.44,10013.42,2951.69,0.01,90.79,1359.61,959.25,2999.98,45059.0,35.28929901123047,1127.82
2025-01-06,20:00,15100.02,6966.27,4624.47,1637.2,10009.8,3545.89,0.01,90.7,1364.33,947.92,2775.36,43798.0,35.28929901123047,1127.82
2025-01-06,21:00,13984.22,6467.52,4601.89,1498.6,10009.32,4068.39,0.01,90.8,1370.59,937.58,2929.0,42436.0,35.28929901123047,1127.82
2025-01-06,22:00,11437.19,7292.4,4538.64,1316.82,10040.0,4579.69,0.01,89.4,1375.54,951.3,2449.98,40890.0,35.28929901123047,1127.82
2025-01-06,23:00,9816.43,6650.34,4421.89,1208.32,10006.6,5009.14,0.01,88.4,1377.14,947.81,2139.99,38820.0,35.28929901123047,1127.82
2025-01-07,00:00,8792.74,4702.71,4351.25,1245.37,10027.01,5628.43,0.01,90.09,1377.7,953.52,2500.0,36778.0,35.34479904174805,1127.82
2025-01-07,01:00,8320.16,3136.34,4193.63,1144.74,10024.61,5938.25,0.01,88.79,1379.39,948.52,2424.99,35089.0,35.34479904174805,1127.82
2025-01-07,02:00,7685.42,2367.81,4125.65,1021.23,9762.72,6082.92,0.01,89.09,1379.31,959.86,2200.0,34029.0,35.34479904174805,1127.82
2025-01-07,03:00,7492.8,2005.17,4204.75,918.48,9807.04,6149.67,0.01,88.29,1378.83,978.2,2229.0,33531.0,35.34479904174805,1127.82
2025-01-07,04:00,6895.26,1951.42,4245.52,881.66,9952.88,6368.47,0.02,87.4,1376.48,973.0,2139.98,33447.0,35.34479904174805,1127.82
2025-01-07,05:00,6933.0,1948.81,4159.65,898.34,9893.47,6542.86,0.02,87.9,1376.01,970.61,2229.01,33625.0,35.34479904174805,1127.82
2025-01-07,06:00,8480.93,1968.65,4212.01,969.44,9981.63,6561.18,1.99,88.5,1372.59,977.28,2493.49,34463.0,35.34479904174805,1127.82
2025-01-07,07:00,10428.77,3110.87,4211.11,1144.25,9992.34,6458.26,20.76,89.5,1373.96,969.38,2500.85,37185.0,35.34479904174805,1127.82
2025-01-07,08:00,11761.02,5837.79,4214.72,1813.16,10015.35,6607.1,206.45,91.29,1373.96,960.53,3000.0,43628.0,35.34479904174805,1127.82
2025-01-07,09:00,11200.64,5843.58,4170.04,1819.83,10006.28,6750.28,785.52,92.3,1362.71,959.32,2999.99,46814.0,35.34479904174805,1127.82
2025-01-07,10:00,10852.82,3988.78,4191.26,1484.78,9993.46,6760.7,1174.74,96.3,1350.67,977.3,2500.01,47794.0,35.34479904174805,1127.82
2025-01-07,11:00,9740.34,3726.71,4178.72,1224.1,9925.53,6725.79,1347.19,95.31,1339.94,983.75,2326.92,48115.0,35.34479904174805,1127.82
2025-01-07,12:00,7617.31,3527.21,3824.55,1124.62,9260.38,6903.59,1553.8,93.5,1316.36,989.43,1799.97,47418.0,35.34479904174805,1127.82
2025-01-07,13:00,7940.67,3511.07,3822.78,1086.12,9009.79,6885.3,1746.87,97.67,1308.75,986.11,1799.98,47340.0,35.34479904174805,1127.82
2025-01-07,14:00,8764.27,3840.3,3773.41,1192.84,9361.32,6751.67,1775.12,94.58,1302.07,993.06,2500.01,47432.0,35.34479904174805,1127.82
2025-01-07,15:00,9580.88,5079.04,3958.57,1363.81,9374.49,6662.91,1576.74,84.98,1295.64,1000.95,2326.99,47177.0,35.34479904174805,1127.82
2025-01-07,16:00,11628.79,6228.57,4207.76,1701.3,9933.85,6666.35,680.21,90.39,1299.32,978.95,2902.67,47006.0,35.34479904174805,1127.82
2025-01-07,17:00,13259.91,7810.36,4350.01,2009.36,9948.53,6871.96,42.52,90.89,1303.53,970.3,2995.99,47012.0,35.34479904174805,1127.82
2025-01-07,18:00,13242.45,7597.03,4322.7,1930.41,9950.04,7079.91,0.1,90.89,1303.93,975.51,2988.0,46522.0,35.34479904174805,1127.82
2025-01-07,19:00,12826.87,6926.16,4342.89,1651.37,9929.31,7004.54,0.01,89.69,1309.37,978.51,2788.38,45363.0,35.34479904174805,1127.82
2025-01-07,20:00,11985.95,6941.58,4355.04,1521.78,9947.23,6920.28,0.01,89.09,1311.89,967.85,2200.0,44027.0,35.34479904174805,1127.82
2025-01-07,21:00,11104.37,6578.73,4368.44,1537.6,9890.52,7078.49,0.01,89.49,1319.72,971.2,2499.99,42653.0,35.34479904174805,1127.82
2025-01-07,22:00,9133.68,7328.61,4271.72,1243.41,9541.81,7331.13,0.01,89.79,1323.64,974.72,2318.38,41095.0,35.34479904174805,1127.82
2025-01-07,23:00,7580.66,6457.35,4464.21,1220.63,9918.41,7301.37,0.01,88.99,1328.77,962.65,2229.01,38844.0,35.34479904174805,1127.82
2025-01-08,00:00,6446.19,4504.37,4523.88,1241.37,9943.69,7402.01,0.01,90.19,1330.98,964.1,2650.0,37189.0,35.32183074951172,1127.82
2025-01-08,01:00,6143.22,3401.62,4551.66,1139.94,9944.91,7265.67,0.01,89.98,1313.26,966.14,2309.81,35199.0,35.32183074951172,1127.82
2025-01-08,02:00,6056.08,2548.11,4528.1,950.75,9946.03,7008.97,0.01,90.59,1333.74,965.57,2296.31,34169.0,35.32183074951172,1127.82
