Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
04.04.2025 17:00;17:00;36.767,16;9.782,72;3.012,95;3.743,00;135,00;5.223,20;10,20;1.059,96;5.712,44;0,00;964,70;4.540,87;2.416,04;166,08
04.04.2025 18:00;18:00;37.018,90;10.256,44;2.907,44;3.727,30;135,00;5.277,00;8,50;1.058,86;7.302,63;0,00;963,69;4.594,81;608,97;178,26
04.04.2025 19:00;19:00;36.853,11;10.289,12;2.789,02;3.738,00;135,00;5.276,00;7,30;1.069,15;7.713,83;0,00;960,33;4.646,45;38,51;190,40
04.04.2025 20:00;20:00;36.674,78;10.319,53;2.549,69;3.746,00;135,00;5.276,00;7,30;1.077,22;7.668,33;0,00;958,99;4.731,41;6,61;198,70
04.04.2025 21:00;21:00;35.825,28;10.255,36;2.292,80;3.728,00;135,00;5.276,00;7,30;1.084,25;7.261,03;0,00;960,34;4.611,50;5,00;208,70
04.04.2025 22:00;22:00;35.833,03;10.063,92;2.205,67;3.713,00;135,00;5.276,00;7,30;1.093,85;7.655,54;0,00;960,20;4.518,85;4,00;199,70
04.04.2025 23:00;23:00;34.561,56;9.372,10;1.981,26;3.698,00;135,00;5.276,00;7,30;1.100,71;7.288,63;0,00;961,47;4.533,05;5,14;202,90
05.04.2025 00:00;00:00;32.417,70;8.056,99;1.690,88;3.689,00;135,00;5.260,20;7,30;1.115,34;7.014,94;0,00;961,34;4.338,88;8,52;139,31
05.04.2025 01:00;01:00;30.487,51;7.471,58;1.479,86;3.701,00;135,00;5.260,20;7,30;1.117,57;5.999,44;0,00;948,61;4.231,06;6,68;129,21
05.04.2025 02:00;02:00;29.099,80;6.765,58;1.368,39;3.698,00;135,00;5.260,20;7,30;1.122,68;5.482,64;0,00;944,70;4.178,71;7,39;129,21
05.04.2025 03:00;03:00;28.168,24;6.144,89;1.263,90;3.796,00;135,00;5.260,20;7,30;1.125,12;5.335,84;0,00;938,22;4.023,98;8,58;129,21
05.04.2025 04:00;04:00;28.040,47;6.225,52;1.200,78;3.759,50;135,00;5.260,20;7,30;1.128,09;5.315,04;0,00;915,87;3.951,78;12,23;129,16
05.04.2025 05:00;05:00;28.354,12;6.965,59;1.176,27;3.787,30;135,00;5.260,20;7,30;1.131,50;4.849,84;0,00;920,10;3.962,24;29,36;129,42
05.04.2025 06:00;06:00;27.735,74;7.083,07;1.118,95;3.781,00;135,00;5.261,20;7,30;1.133,17;3.896,34;0,00;920,86;4.080,76;187,95;130,14
05.04.2025 07:00;07:00;28.051,19;6.021,45;1.110,09;3.814,80;135,00;5.233,20;8,90;1.130,61;3.666,74;0,00;958,71;4.218,95;1.613,94;138,80
05.04.2025 08:00;08:00;31.063,92;5.678,91;1.152,37;3.869,30;135,00;5.196,20;11,30;1.126,82;4.227,14;0,00;958,30;4.392,95;4.156,08;159,55
05.04.2025 09:00;09:00;32.747,83;4.866,70;1.282,65;3.932,60;135,00;5.204,20;13,40;1.119,17;4.281,94;0,00;994,98;4.246,21;6.488,91;182,07
05.04.2025 10:00;10:00;34.024,07;3.635,90;1.463,17;3.988,69;135,00;5.205,23;15,20;1.105,19;4.930,94;0,00;988,49;4.203,08;8.155,98;197,20
05.04.2025 11:00;11:00;34.678,20;3.177,20;1.688,98;3.984,30;135,00;5.198,43;16,60;1.092,89;5.064,44;0,00;996,78;4.036,91;9.076,50;210,17
05.04.2025 12:00;12:00;34.677,63;3.129,93;1.923,84;3.913,59;135,00;5.154,26;8,80;1.080,79;5.038,24;0,00;988,36;3.874,27;9.215,98;214,57
05.04.2025 13:00;13:00;34.453,92;3.135,26;2.140,79;3.942,40;135,00;5.198,15;9,40;1.073,53;4.850,14;0,00;991,54;3.855,28;8.912,20;210,23
05.04.2025 14:00;14:00;33.839,04;3.352,36;2.281,74;3.732,90;135,00;5.198,00;8,40;1.069,99;5.033,44;0,00;991,00;3.903,56;7.932,40;200,25
05.04.2025 15:00;15:00;33.153,11;3.594,46;2.351,49;3.630,90;135,00;5.210,20;11,80;1.066,93;5.251,74;0,00;1.009,86;4.076,43;6.629,16;185,14
05.04.2025 16:00;16:00;33.672,97;5.268,44;2.418,84;3.643,00;135,00;5.202,17;10,60;1.065,37;5.816,14;0,00;1.006,08;4.258,84;4.701,64;146,85
05.04.2025 17:00;17:00;34.402,87;7.595,82;2.300,47;3.575,80;135,00;5.192,20;9,30;1.070,76;6.537,04;0,00;985,39;4.366,18;2.507,30;127,61
05.04.2025 18:00;18:00;35.883,52;9.145,17;2.210,60;3.468,10;135,00;5.230,48;8,50;1.076,96;8.291,03;0,00;980,06;4.579,31;625,51;132,80
05.04.2025 19:00;19:00;35.850,20;9.154,93;2.225,03;3.478,00;135,00;5.228,20;7,30;1.086,46;8.710,53;0,00;974,29;4.675,59;41,29;133,58
05.04.2025 20:00;20:00;36.125,52;9.178,40;2.460,30;3.481,00;135,00;5.228,62;7,30;1.094,96;8.713,03;0,00;979,75;4.700,99;13,04;133,13
05.04.2025 21:00;21:00;36.081,56;9.142,43;2.814,75;3.513,00;135,00;5.228,20;7,30;1.105,62;8.313,23;0,00;978,99;4.699,13;10,80;133,11
05.04.2025 22:00;22:00;34.725,18;7.508,12;3.272,29;3.536,00;135,00;5.228,20;7,30;1.113,14;8.355,14;0,00;982,39;4.461,68;11,82;114,10
05.04.2025 23:00;23:00;33.120,44;6.104,66;3.752,36;3.550,00;135,00;5.230,20;7,30;1.118,13;7.651,54;0,00;980,02;4.465,27;11,86;114,10
06.04.2025 00:00;00:00;31.401,34;4.287,10;4.188,57;3.427,10;135,00;5.146,20;7,80;1.115,43;7.505,74;0,00;967,79;4.483,04;12,36;125,21
06.04.2025 01:00;01:00;29.102,59;2.988,20;4.535,84;3.300,10;135,00;5.146,20;7,80;1.120,96;6.413,24;0,00;948,41;4.374,79;10,64;121,41
06.04.2025 02:00;02:00;27.644,47;2.318,99;4.884,58;3.250,10;135,00;5.146,20;7,80;1.124,48;5.362,23;0,00;947,43;4.335,58;10,67;121,41
06.04.2025 03:00;03:00;27.059,99;1.744,34;5.177,21;3.266,10;135,00;5.036,70;0,80;1.126,44;5.353,14;0,00;932,98;4.155,07;10,90;121,31
06.04.2025 04:00;04:00;26.760,01;1.393,94;5.410,43;3.318,40;135,00;5.037,50;0,80;1.128,71;5.175,10;0,00;933,39;4.093,29;12,08;121,37
06.04.2025 05:00;05:00;26.630,04;1.439,34;5.602,85;3.443,40;135,00;5.038,20;7,80;1.132,61;4.656,60;0,00;933,90;4.085,73;32,97;121,64
06.04.2025 06:00;06:00;26.071,89;1.456,89;5.822,83;3.305,10;135,00;5.039,20;7,80;1.134,36;3.692,12;0,00;938,84;4.184,18;232,28;123,29
06.04.2025 07:00;07:00;25.599,68;1.280,04;6.055,92;3.082,20;135,00;4.245,20;3,90;1.133,80;2.825,03;0,00;939,47;3.936,15;1.829,59;133,38
06.04.2025 08:00;08:00;26.966,79;1.057,64;6.312,23;3.002,20;135,00;2.663,04;8,40;1.129,73;3.160,64;0,00;947,93;3.665,39;4.733,55;151,04
06.04.2025 09:00;09:00;28.653,93;949,67;6.650,92;2.889,00;135,00;2.666,00;13,30;1.121,97;3.092,14;0,00;964,71;2.643,52;7.342,31;185,39
06.04.2025 10:00;10:00;30.058,27;1.086,93;7.093,49;2.693,00;135,00;2.383,02;17,60;1.106,20;3.097,84;0,00;974,36;2.213,09;9.055,52;202,22
06.04.2025 11:00;11:00;31.375,91;1.516,25;7.122,81;2.709,00;135,00;2.390,00;20,70;1.090,39;3.281,84;0,00;985,27;2.180,79;9.728,54;215,32
06.04.2025 12:00;12:00;31.544,42;1.517,25;7.154,95;2.717,00;120,00;2.391,00;22,30;1.073,99;3.316,84;0,00;986,62;2.142,85;9.879,37;222,25
06.04.2025 13:00;13:00;31.412,58;1.516,08;7.175,50;2.720,00;120,00;2.390,00;22,10;1.060,03;3.343,84;0,00;986,77;2.167,42;9.695,25;215,59
06.04.2025 14:00;14:00;30.961,80;1.511,82;6.950,03;2.707,00;120,00;2.389,00;19,70;1.049,99;3.982,34;0,00;983,50;2.195,06;8.849,42;203,94
06.04.2025 15:00;15:00;30.399,13;1.553,74;6.947,03;2.700,00;120,00;2.692,00;16,00;1.044,02;4.440,04;0,00;976,38;2.266,45;7.457,77;185,70
06.04.2025 16:00;16:00;30.924,21;1.672,50;7.471,79;2.692,00;120,00;2.677,00;10,90;1.042,37;5.737,84;0,00;961,04;2.753,25;5.621,89;163,63
06.04.2025 17:00;17:00;31.431,37;2.082,04;7.313,48;2.759,90;135,00;4.123,30;6,10;1.046,45;6.034,03;0,00;964,42;3.933,75;2.893,28;139,62
06.04.2025 18:00;18:00;32.599,78;2.751,34;6.939,73;2.937,70;135,00;5.170,20;2,80;1.056,76;7.460,53;0,00;958,03;4.320,80;745,30;121,59
06.04.2025 19:00;19:00;34.213,36;3.777,77;6.757,72;2.933,00;135,00;5.179,20;7,80;1.071,16;8.759,43;0,00;958,65;4.463,55;34,87;135,21
06.04.2025 20:00;20:00;34.236,16;3.796,27;6.504,82;2.969,00;135,00;5.179,20;7,80;1.083,57;8.939,63;0,00;960,81;4.513,94;6,09;140,03
06.04.2025 21:00;21:00;34.145,58;3.753,37;6.685,83;2.959,00;135,00;5.146,20;7,80;1.098,42;8.715,03;0,00;962,66;4.536,82;5,42;140,03
06.04.2025 22:00;22:00;33.941,27;3.421,88;6.668,52;2.955,00;135,00;5.146,20;7,80;1.109,04;9.030,64;0,00;963,15;4.357,15;6,88;140,01
06.04.2025 23:00;23:00;32.686,25;2.435,75;6.722,07;2.981,00;135,00;5.146,20;7,80;1.116,12;8.755,04;0,00;962,85;4.297,90;5,62;120,90
07.04.2025 00:00;00:00;31.087,58;2.095,71;6.706,08;3.037,00;135,00;5.048,20;7,90;1.115,84;7.643,44;0,00;954,28;4.206,46;5,67;132,00
07.04.2025 01:00;01:00;29.235,77;2.022,61;6.665,17;3.035,00;135,00;5.048,20;7,90;1.118,87;6.033,54;0,00;956,60;4.080,38;3,70;128,80
07.04.2025 02:00;02:00;28.028,52;1.920,91;6.530,26;2.979,00;135,00;4.851,30;0,90;1.122,17;5.392,84;0,00;949,46;4.000,96;4,92;140,80
07.04.2025 03:00;03:00;27.246,62;1.771,11;6.554,52;3.029,00;135,00;4.045,20;0,90;1.126,54;5.624,24;0,00;945,99;3.858,83;4,48;150,81
07.04.2025 04:00;04:00;27.159,35;1.670,11;6.660,97;3.041,00;135,00;4.029,60;0,90;1.128,60;5.589,24;0,00;944,40;3.796,04;5,64;157,85
07.04.2025 05:00;05:00;27.314,34;1.739,41;6.741,76;3.057,00;135,00;4.585,40;0,90;1.131,49;4.927,54;0,00;944,71;3.871,17;21,98;157,98
07.04.2025 06:00;06:00;27.355,14;2.198,23;7.071,27;3.181,10;135,00;5.049,20;0,90;1.134,77;3.348,34;0,00;945,86;3.894,49;236,67;159,31
07.04.2025 07:00;07:00;29.529,02;2.333,45;7.201,54;3.146,50;135,00;5.182,20;4,90;1.133,11;3.252,44;0,00;957,42;3.971,58;2.041,86;169,02
07.04.2025 08:00;08:00;34.824,34;2.636,53;7.535,93;3.278,30;135,00;5.123,20;18,00;1.129,04;4.279,54;0,00;969,61;4.186,55;5.332,84;199,80
07.04.2025 09:00;09:00;37.626,19;2.658,15;7.645,17;3.352,69;135,00;5.137,20;24,70;1.118,87;4.140,64;0,00;990,52;4.194,38;7.989,88;238,99
07.04.2025 10:00;10:00;39.103,08;2.522,87;7.937,24;3.316,00;135,00;5.140,20;20,10;1.107,20;4.102,94;0,00;1.000,58;3.905,45;9.661,16;254,34
07.04.2025 11:00;11:00;40.298,35;2.280,97;8.255,41;3.332,20;135,00;4.973,70;19,20;1.094,29;4.743,24;0,00;1.007,22;3.769,34;10.424,20;263,58
07.04.2025 12:00;12:00;39.533,13;2.284,02;8.455,73;3.377,10;135,00;4.702,70;16,70;1.080,19;4.355,54;0,00;1.004,04;3.354,25;10.501,17;266,69
07.04.2025 13:00;13:00;39.660,14;2.286,02;8.469,20;3.436,20;135,00;4.713,10;14,90;1.070,73;4.338,54;0,00;1.013,97;3.614,80;10.304,46;263,22
07.04.2025 14:00;14:00;40.139,01;2.639,94;8.272,09;3.429,00;135,00;4.917,20;21,20;1.061,50;5.094,74;0,00;1.016,33;3.770,81;9.526,92;254,28
07.04.2025 15:00;15:00;40.503,96;4.115,14;8.028,66;3.431,28;135,00;5.164,20;19,70;1.055,33;5.480,74;0,00;1.011,74;3.843,94;7.978,78;239,45
07.04.2025 16:00;16:00;40.355,07;5.613,89;7.823,64;3.300,50;135,00;5.150,20;18,20;1.051,27;6.248,64;0,00;986,84;4.006,06;5.782,06;238,77
07.04.2025 17:00;17:00;40.370,66;7.119,46;7.513,45;3.313,19;135,00;5.141,20;13,20;1.056,86;7.364,34;0,00;986,22;4.339,37;3.163,53;224,84
07.04.2025 18:00;18:00;39.725,50;8.027,12;7.078,09;3.261,60;135,00;5.206,20;23,90;1.064,86;8.434,63;0,00;974,14;4.572,21;737,04;210,71
07.04.2025 19:00;19:00;38.987,65;8.048,25;6.681,30;3.260,10;135,00;5.205,20;7,90;1.075,16;8.736,03;0,00;971,97;4.631,62;27,26;207,86
07.04.2025 20:00;20:00;38.821,77;8.173,07;6.420,45;3.256,10;135,00;5.205,20;7,90;1.086,58;8.680,03;0,00;962,40;4.683,03;5,69;206,32
07.04.2025 21:00;21:00;37.745,92;7.983,65;6.246,66;3.256,10;135,00;5.179,20;22,90;1.097,42;8.014,73;0,00;961,90;4.637,75;4,30;206,31
07.04.2025 22:00;22:00;38.033,60;7.875,02;5.918,31;3.241,10;135,00;5.179,20;7,90;1.104,25;8.894,34;0,00;960,99;4.507,30;3,89;206,30
07.04.2025 23:00;23:00;36.299,47;7.743,87;5.476,59;3.245,10;135,00;5.179,20;7,90;1.108,54;7.976,84;0,00;955,92;4.260,65;3,56;206,30
08.04.2025 00:00;00:00;34.068,66;6.705,35;5.318,87;3.313,10;135,00;5.503,70;7,80;1.116,66;6.694,24;0,00;928,03;4.093,58;5,13;247,20
08.04.2025 01:00;01:00;32.148,33;6.128,66;5.025,03;3.313,10;135,00;5.500,20;7,80;1.118,74;5.656,64;0,00;926,80;4.089,74;3,92;242,70
08.04.2025 02:00;02:00;30.661,95;5.505,66;4.797,73;3.312,10;135,00;5.432,70;7,80;1.122,79;5.160,74;0,00;920,66;4.020,96;4,01;241,80
08.04.2025 03:00;03:00;30.040,92;5.223,00;4.722,44;3.333,10;135,00;5.432,70;7,80;1.126,01;4.935,47;0,00;920,88;3.959,01;3,70;241,81
08.04.2025 04:00;04:00;30.073,06;5.518,25;4.621,88;3.329,40;135,00;5.468,70;7,80;1.129,71;4.781,38;0,00;922,14;3.912,55;5,70;240,55
08.04.2025 05:00;05:00;30.238,79;5.892,44;4.660,07;3.328,10;135,00;5.503,70;7,80;1.135,08;4.464,84;0,00;925,80;3.933,52;11,67;240,77
08.04.2025 06:00;06:00;30.124,80;6.667,17;4.696,47;3.332,30;135,00;5.503,70;7,80;1.136,61;3.341,94;0,00;932,12;3.977,22;152,91;241,56
08.04.2025 07:00;07:00;32.182,17;7.431,48;4.815,70;3.314,40;135,00;5.531,70;10,50;1.133,63;3.345,04;0,00;937,91;3.963,79;1.311,11;251,91
08.04.2025 08:00;08:00;37.309,85;9.102,19;4.932,83;3.254,50;135,00;5.431,70;11,30;1.129,42;4.332,34;0,00;955,42;4.197,39;3.563,01;264,75
08.04.2025 09:00;09:00;40.007,18;9.080,73;5.011,48;3.261,60;135,00;5.434,70;13,60;1.121,51;4.593,61;0,00;960,94;4.223,06;5.881,92;289,03
08.04.2025 10:00;10:00;40.826,07;8.999,47;5.189,23;3.320,40;135,00;5.436,70;15,40;1.110,36;4.025,04;0,00;980,21;4.007,51;7.301,68;305,07
08.04.2025 11:00;11:00;41.700,12;8.889,64;5.276,23;3.348,69;135,00;5.442,70;16,70;1.099,61;4.280,34;0,00;982,83;3.928,36;7.985,72;314,30
