Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
25.07.2025 05:00;05:00;38.627,82;12.258,90;7.196,76;3.909,35;271,00;9.421,00;5,60;880,08;2.312,33;0,00;934,33;1.083,42;118,23;236,82
25.07.2025 06:00;06:00;37.925,96;11.242,79;7.072,02;3.930,05;271,00;9.415,00;2,20;884,65;1.685,83;0,00;944,49;868,97;1.356,57;252,39
25.07.2025 07:00;07:00;41.132,06;10.929,40;6.812,80;3.923,75;271,00;9.429,00;16,10;878,76;1.715,83;0,00;965,49;1.000,39;4.894,49;295,05
25.07.2025 08:00;08:00;47.390,33;12.109,44;6.645,76;4.013,25;271,00;9.463,00;24,30;853,25;2.594,03;0,00;986,94;1.136,56;8.944,39;348,41
25.07.2025 09:00;09:00;50.850,42;12.068,38;6.537,73;4.022,25;271,00;9.471,00;25,80;813,96;2.712,83;0,00;995,53;1.149,97;12.388,44;393,53
25.07.2025 10:00;10:00;53.032,07;12.068,69;6.702,91;4.039,25;271,00;9.475,00;29,60;776,52;2.285,33;0,00;1.018,31;1.125,35;14.799,27;440,84
25.07.2025 11:00;11:00;54.875,85;12.201,05;7.028,77;4.040,04;271,00;9.477,00;31,20;741,26;2.416,33;0,00;1.012,43;1.118,35;16.077,60;460,82
25.07.2025 12:00;12:00;54.204,33;11.423,70;7.442,08;3.941,04;271,00;9.458,00;30,80;712,79;1.859,23;0,00;1.006,44;1.013,39;16.577,09;468,77
25.07.2025 13:00;13:00;54.479,33;11.331,81;8.084,67;3.787,54;271,00;9.457,00;30,50;687,42;2.034,23;0,00;1.009,72;1.016,61;16.306,98;461,85
25.07.2025 14:00;14:00;56.613,84;12.426,31;8.790,44;3.799,45;271,00;9.481,00;28,90;666,43;3.323,03;0,00;1.006,77;1.048,91;15.328,13;443,47
25.07.2025 15:00;15:00;56.936,46;12.565,01;9.185,44;3.957,15;271,00;9.423,00;28,20;652,79;4.815,53;0,00;981,98;1.085,26;13.554,63;416,47
25.07.2025 16:00;16:00;56.137,08;13.611,17;9.495,97;3.752,15;271,00;9.430,00;27,40;649,20;5.572,73;0,00;983,76;1.252,95;10.723,22;367,53
25.07.2025 17:00;17:00;54.831,82;14.560,74;9.749,33;3.744,75;271,00;9.422,00;22,10;648,38;6.696,73;0,00;962,05;1.392,01;7.060,24;302,49
25.07.2025 18:00;18:00;53.244,70;15.269,20;9.863,13;3.730,75;271,00;9.433,00;13,80;660,82;8.405,33;0,00;965,49;1.331,94;3.036,89;263,35
25.07.2025 19:00;19:00;52.272,34;15.492,59;9.738,65;3.719,65;271,00;9.431,00;5,30;681,65;9.547,83;0,00;962,73;1.644,73;537,44;239,77
25.07.2025 20:00;20:00;52.469,29;15.647,07;9.566,65;3.656,35;271,00;9.431,00;5,30;711,96;10.025,23;0,00;961,13;1.923,89;33,41;236,30
25.07.2025 21:00;21:00;52.297,39;15.860,03;9.349,84;3.665,35;271,00;9.431,00;5,30;740,15;9.893,73;0,00;957,52;1.874,72;15,74;233,01
25.07.2025 22:00;22:00;51.110,96;15.916,81;9.057,17;3.672,35;271,00;9.431,00;5,30;767,75;9.223,13;0,00;957,06;1.564,23;12,17;232,99
25.07.2025 23:00;23:00;49.495,44;15.242,39;8.705,07;3.800,35;271,00;9.431,00;5,30;791,15;8.632,63;0,00;960,97;1.408,71;13,93;232,94
26.07.2025 00:00;00:00;45.823,38;14.575,61;8.520,94;3.714,35;271,00;9.435,00;5,10;803,62;6.024,78;0,00;953,17;1.312,75;13,12;193,94
26.07.2025 01:00;01:00;44.136,76;14.294,10;8.343,02;3.714,35;271,00;9.435,00;5,10;815,80;4.797,48;0,00;956,71;1.299,97;10,30;193,93
26.07.2025 02:00;02:00;42.202,72;13.269,60;8.201,66;3.711,35;271,00;9.435,00;5,10;830,62;4.119,88;0,00;959,85;1.191,72;12,98;193,96
26.07.2025 03:00;03:00;40.929,62;12.586,48;8.147,89;3.672,35;271,00;9.405,00;5,10;845,91;3.692,68;0,00;961,26;1.132,57;15,40;193,98
26.07.2025 04:00;04:00;39.960,65;12.141,89;8.043,42;3.659,35;271,00;9.405,00;5,10;856,08;3.277,18;0,00;957,31;1.120,03;27,41;196,88
26.07.2025 05:00;05:00;38.411,93;11.079,28;8.028,00;3.594,85;271,00;9.405,00;5,40;869,18;2.810,38;0,00;952,58;1.084,26;114,04;197,96
26.07.2025 06:00;06:00;37.093,04;9.823,72;7.893,92;3.615,65;271,00;9.406,00;10,00;877,54;1.659,68;0,00;949,98;1.049,10;1.323,53;212,92
26.07.2025 07:00;07:00;38.923,45;8.239,83;7.682,26;3.665,45;271,00;9.374,00;18,90;873,16;1.707,08;0,00;971,69;1.017,25;4.847,41;255,42
26.07.2025 08:00;08:00;43.763,02;8.553,47;7.363,11;3.689,45;271,00;9.421,00;27,10;851,15;2.223,58;0,00;995,86;1.064,68;8.993,19;309,43
26.07.2025 09:00;09:00;47.176,13;8.486,79;7.342,94;3.706,35;271,00;9.430,00;28,60;819,16;2.162,88;0,00;1.019,25;1.135,87;12.410,68;362,61
26.07.2025 10:00;10:00;49.300,16;8.059,31;7.590,07;3.699,35;271,00;9.433,00;29,80;774,62;2.194,88;0,00;1.027,57;1.054,25;14.768,38;397,93
26.07.2025 11:00;11:00;50.949,55;8.105,91;7.921,87;3.680,54;271,00;9.435,00;31,00;740,96;2.190,88;0,00;1.025,47;1.058,20;16.071,28;417,44
26.07.2025 12:00;12:00;50.806,41;7.807,07;8.366,51;3.677,75;271,00;9.441,00;30,60;708,89;1.635,78;0,00;1.021,22;973,57;16.448,11;424,91
26.07.2025 13:00;13:00;51.308,94;8.089,61;8.837,16;3.681,85;271,00;9.441,00;30,30;679,32;1.629,78;0,00;1.012,33;1.032,94;16.185,42;418,23
26.07.2025 14:00;14:00;51.954,00;8.037,52;9.192,12;3.687,64;271,00;9.439,00;28,70;658,43;3.001,78;0,00;1.008,41;1.012,62;15.218,09;398,69
26.07.2025 15:00;15:00;51.411,39;7.561,28;9.495,81;3.824,25;271,00;9.414,20;19,00;645,19;4.364,98;0,00;998,57;990,48;13.460,26;366,37
26.07.2025 16:00;16:00;50.759,94;8.920,76;9.594,83;3.829,75;271,00;9.399,20;27,20;644,60;4.982,98;0,00;992,42;1.082,38;10.693,28;321,54
26.07.2025 17:00;17:00;50.499,58;11.206,91;9.505,17;3.792,94;271,00;9.390,20;21,90;653,98;6.143,18;0,00;975,93;1.262,53;7.006,69;269,15
26.07.2025 18:00;18:00;49.424,84;12.433,31;9.410,17;3.812,45;271,00;9.403,00;13,60;666,22;7.861,38;0,00;961,84;1.394,34;2.973,65;223,88
26.07.2025 19:00;19:00;48.784,64;13.160,23;9.042,05;3.819,65;271,00;9.401,00;5,10;689,95;9.201,98;0,00;951,64;1.511,24;530,50;200,30
26.07.2025 20:00;20:00;49.887,15;13.684,32;8.721,82;3.867,35;271,00;9.401,00;5,10;718,26;10.437,68;0,00;954,96;1.599,04;29,62;197,00
26.07.2025 21:00;21:00;49.492,49;13.776,20;8.376,64;3.896,35;271,00;9.401,00;5,10;746,05;10.205,78;0,00;957,70;1.647,58;15,06;194,03
26.07.2025 22:00;22:00;48.046,66;13.702,90;7.856,47;3.670,35;271,00;9.401,00;5,10;770,05;9.714,78;0,00;959,70;1.487,40;13,90;194,01
26.07.2025 23:00;23:00;46.464,53;13.275,59;7.365,37;3.721,35;271,00;9.401,00;5,10;791,75;9.028,03;0,00;958,01;1.438,98;14,37;193,98
27.07.2025 00:00;00:00;43.352,41;13.112,16;6.748,46;3.817,35;271,00;9.420,00;5,70;799,42;6.845,93;0,00;946,00;1.192,45;17,92;176,02
27.07.2025 01:00;01:00;41.567,45;13.142,31;6.334,42;3.797,35;271,00;9.420,00;5,70;812,90;5.496,13;0,00;942,58;1.153,04;16,02;176,00
27.07.2025 02:00;02:00;39.977,35;13.134,72;5.870,64;3.869,35;271,00;9.420,00;5,70;832,22;4.293,13;0,00;943,39;1.141,56;19,51;176,13
27.07.2025 03:00;03:00;38.908,05;12.881,06;5.370,56;3.879,35;271,00;9.405,00;5,70;847,81;3.991,53;0,00;943,45;1.118,93;17,50;176,16
27.07.2025 04:00;04:00;37.557,20;12.529,31;4.965,93;3.929,35;271,00;9.405,00;5,70;861,38;3.361,13;0,00;944,13;1.077,95;27,27;179,05
27.07.2025 05:00;05:00;36.510,27;12.437,70;4.613,25;3.936,35;271,00;9.405,00;5,70;870,98;2.698,03;0,00;938,59;1.051,76;108,95;172,96
27.07.2025 06:00;06:00;35.155,65;10.835,81;4.213,75;3.942,34;271,00;9.406,00;9,90;875,94;2.107,43;0,00;958,83;1.087,76;1.278,26;168,63
27.07.2025 07:00;07:00;35.375,31;8.797,92;3.708,89;3.942,55;271,00;9.413,00;15,70;864,86;1.468,83;0,00;968,05;992,79;4.726,41;205,31
27.07.2025 08:00;08:00;37.228,93;6.839,34;3.185,13;3.940,84;271,00;9.215,50;28,40;841,05;1.710,23;0,00;1.004,17;952,28;8.983,05;257,94
27.07.2025 09:00;09:00;39.848,29;6.299,34;2.830,29;3.928,84;271,00;9.165,80;21,70;796,56;1.741,03;0,00;1.018,98;900,74;12.558,29;315,72
27.07.2025 10:00;10:00;42.251,46;6.159,03;2.665,38;4.029,55;271,00;9.180,10;22,70;764,12;1.906,03;0,00;1.031,95;852,50;15.016,14;352,96
27.07.2025 11:00;11:00;44.028,43;6.403,61;2.561,33;4.045,84;271,00;9.281,50;27,50;709,46;2.089,73;0,00;1.033,26;974,51;16.257,02;373,67
27.07.2025 12:00;12:00;44.195,95;6.436,32;2.588,38;4.057,45;271,00;9.287,50;27,10;681,89;1.916,73;0,00;1.035,04;910,94;16.604,27;379,33
27.07.2025 13:00;13:00;44.764,90;7.135,08;2.740,03;3.924,75;271,00;9.287,50;27,10;680,32;2.123,33;0,00;1.036,47;946,10;16.224,46;368,76
27.07.2025 14:00;14:00;45.588,79;7.936,46;2.822,31;3.894,45;271,00;9.325,50;26,20;659,73;3.252,53;0,00;1.029,85;882,83;15.139,90;348,03
27.07.2025 15:00;15:00;45.738,47;9.344,96;3.006,68;3.914,65;269,00;9.405,50;24,90;646,29;3.730,43;0,00;1.020,22;778,18;13.278,44;319,22
27.07.2025 16:00;16:00;45.292,00;11.192,93;3.102,88;3.872,75;269,00;9.383,50;23,70;639,90;4.294,43;0,00;1.003,36;860,08;10.370,79;278,68
27.07.2025 17:00;17:00;45.166,76;12.670,61;3.110,91;3.822,35;269,00;9.374,50;19,50;643,78;6.299,33;0,00;977,15;998,88;6.748,37;232,38
27.07.2025 18:00;18:00;45.985,61;14.461,68;2.952,92;3.797,84;271,00;9.403,00;13,20;655,82;9.071,83;0,00;962,21;1.320,98;2.861,38;213,75
27.07.2025 19:00;19:00;45.329,78;14.876,40;2.677,47;3.547,25;271,00;9.401,00;5,70;672,05;10.693,13;0,00;962,42;1.501,86;515,82;205,68
27.07.2025 20:00;20:00;46.460,12;15.324,10;2.347,21;3.555,25;271,00;9.401,00;5,70;700,16;12.003,53;0,00;967,84;1.639,09;33,14;212,10
27.07.2025 21:00;21:00;45.973,65;15.448,26;1.985,41;3.579,50;271,00;9.401,00;5,70;726,05;11.677,63;0,00;973,91;1.667,29;18,80;219,10
27.07.2025 22:00;22:00;45.162,92;15.555,03;1.641,64;3.605,25;271,00;9.401,00;5,70;758,05;11.207,93;0,00;950,52;1.523,70;14,06;229,04
27.07.2025 23:00;23:00;44.271,14;15.595,67;1.307,02;3.643,25;271,00;9.401,00;5,70;782,05;10.638,38;0,00;971,90;1.405,57;15,60;234,00
28.07.2025 00:00;00:00;41.360,88;15.350,28;980,15;3.844,00;271,00;9.409,00;5,70;825,22;8.281,83;0,00;933,57;1.233,14;21,10;205,89
28.07.2025 01:00;01:00;39.565,94;15.392,87;822,01;3.725,00;271,00;9.409,00;5,70;839,60;6.638,63;0,00;939,60;1.294,11;22,53;205,89
28.07.2025 02:00;02:00;38.617,04;15.335,09;733,44;3.718,00;271,00;9.409,00;5,70;857,42;5.879,33;0,00;940,69;1.243,37;18,09;205,91
28.07.2025 03:00;03:00;37.882,44;15.471,39;653,56;3.750,50;271,00;9.409,00;5,70;870,71;5.082,33;0,00;943,76;1.205,09;20,57;198,83
28.07.2025 04:00;04:00;37.046,39;15.494,76;611,98;3.781,50;271,00;9.409,00;5,70;888,18;4.315,73;0,00;942,67;1.096,71;27,53;201,63
28.07.2025 05:00;05:00;35.983,75;15.443,47;570,41;3.790,50;271,00;9.409,00;5,70;899,98;3.387,33;0,00;936,05;963,41;104,33;202,57
28.07.2025 06:00;06:00;36.121,49;15.301,58;641,54;3.799,20;271,00;9.410,00;9,90;906,64;2.429,43;0,00;942,81;1.025,39;1.168,36;215,64
28.07.2025 07:00;07:00;39.028,76;15.071,47;740,75;3.803,50;271,00;9.425,00;19,10;898,16;2.222,83;0,00;963,57;1.065,20;4.294,70;253,48
28.07.2025 08:00;08:00;44.786,70;15.365,89;861,78;3.712,20;271,00;9.443,00;27,80;868,55;3.602,03;0,00;987,10;1.188,56;8.156,03;302,76
28.07.2025 09:00;09:00;48.796,23;15.414,14;1.079,80;3.762,29;271,00;9.451,00;29,80;832,56;3.847,73;0,00;1.003,85;1.230,16;11.521,38;352,52
28.07.2025 10:00;10:00;51.299,12;15.303,85;1.293,10;3.844,50;271,00;9.454,00;30,70;793,92;3.804,73;0,00;1.019,06;1.206,39;13.882,58;395,29
28.07.2025 11:00;11:00;53.079,82;15.199,26;1.519,70;3.866,70;271,00;9.444,00;30,90;754,36;4.232,53;0,00;1.020,05;1.164,68;15.152,27;424,37
28.07.2025 12:00;12:00;53.581,43;15.158,45;1.835,57;3.855,80;271,00;9.450,00;30,90;724,49;4.107,33;0,00;1.022,12;1.076,60;15.606,87;442,30
28.07.2025 13:00;13:00;54.049,81;15.134,30;2.180,82;3.843,00;271,00;9.450,00;30,40;699,42;4.674,83;0,00;1.019,20;1.002,55;15.297,50;446,79
28.07.2025 14:00;14:00;54.582,78;15.103,22;2.609,80;3.839,69;271,00;9.419,00;29,80;679,83;5.866,43;0,00;1.011,58;1.047,53;14.264,64;440,26
28.07.2025 15:00;15:00;54.493,86;15.013,70;3.083,41;3.831,80;271,00;9.388,00;28,70;663,69;7.140,03;0,00;1.003,72;1.191,98;12.453,37;424,46
28.07.2025 16:00;16:00;53.034,34;14.454,24;3.296,75;3.821,30;271,00;9.368,00;27,30;658,20;8.802,23;0,00;988,97;1.256,07;9.699,31;390,97
28.07.2025 17:00;17:00;51.206,09;14.464,56;3.449,57;3.920,35;271,00;9.362,00;22,50;667,28;10.148,08;0,00;974,38;1.348,95;6.238,59;338,83
28.07.2025 18:00;18:00;50.035,43;15.046,77;3.437,95;4.029,20;271,00;9.377,00;14,20;678,52;11.800,23;0,00;965,76;1.565,97;2.555,54;293,29
28.07.2025 19:00;19:00;48.143,11;15.137,34;3.235,96;4.030,30;271,00;9.409,00;5,70;698,75;12.005,83;0,00;957,91;1.697,50;423,56;270,26
28.07.2025 20:00;20:00;48.345,69;15.276,99;3.107,32;3.946,80;271,00;9.409,00;5,70;729,46;12.464,88;0,00;961,97;1.882,92;22,56;267,09
28.07.2025 21:00;21:00;48.380,56;15.411,82;2.805,40;3.944,35;271,00;9.405,00;5,70;760,55;12.623,43;0,00;968,62;1.905,11;15,47;264,11
28.07.2025 22:00;22:00;47.668,46;15.502,02;2.492,66;3.965,60;271,00;9.405,00;5,70;787,45;12.360,83;0,00;960,90;1.638,61;14,70;263,99
28.07.2025 23:00;23:00;46.236,78;15.572,09;2.301,38;3.972,60;271,00;9.405,00;5,70;814,75;11.143,98;0,00;947,17;1.527,68;11,49;263,94
29.07.2025 00:00;00:00;43.375,72;15.043,91;2.112,62;4.166,50;135,00;9.390,00;5,10;866,12;9.138,93;0,00;962,15;1.260,86;14,59;279,94
29.07.2025 01:00;01:00;41.913,49;14.913,16;1.999,37;4.164,50;135,00;9.390,00;5,10;881,10;7.937,93;0,00;965,23;1.215,15;16,11;290,84
29.07.2025 02:00;02:00;40.703,64;14.944,20;1.956,86;4.174,50;135,00;9.390,00;5,10;900,22;6.761,13;0,00;973,56;1.157,74;13,59;291,74
29.07.2025 03:00;03:00;39.810,22;15.151,75;1.934,58;4.381,50;135,00;9.390,00;5,10;912,91;5.547,23;0,00;975,28;1.068,60;14,70;293,57
29.07.2025 04:00;04:00;38.836,44;15.104,65;1.797,90;4.184,50;135,00;9.390,00;5,10;925,38;5.072,03;0,00;974,21;935,20;21,91;290,56
29.07.2025 05:00;05:00;37.781,39;15.114,25;1.647,17;4.200,50;135,00;9.390,00;5,40;939,58;3.988,53;0,00;970,04;1.008,24;98,22;284,46
29.07.2025 06:00;06:00;37.506,24;15.166,50;1.465,41;4.207,10;135,00;9.391,00;9,00;945,44;2.747,83;0,00;971,79;983,84;1.185,38;297,95
29.07.2025 07:00;07:00;41.005,26;15.056,50;1.404,75;4.217,50;135,00;9.393,00;16,90;935,76;3.011,83;0,00;994,11;1.061,55;4.440,74;337,62
29.07.2025 08:00;08:00;46.623,76;15.159,47;1.471,42;4.230,00;135,00;9.401,00;25,10;904,35;4.379,73;0,00;1.004,19;1.135,99;8.389,96;387,55
29.07.2025 09:00;09:00;50.570,79;14.995,16;1.576,55;4.281,40;107,00;9.404,00;26,60;871,16;4.886,63;0,00;1.013,91;1.182,80;11.785,76;439,82
29.07.2025 10:00;10:00;52.963,76;15.013,12;1.697,71;4.302,59;135,00;9.416,00;27,80;835,62;4.643,33;0,00;1.030,79;1.133,63;14.251,44;476,73
29.07.2025 11:00;11:00;54.573,08;14.925,39;1.939,35;4.401,00;135,00;9.417,00;29,00;799,56;4.775,73;0,00;1.034,59;1.113,47;15.506,76;496,23
29.07.2025 12:00;12:00;54.422,00;14.730,74;2.282,40;4.381,99;135,00;9.423,00;28,60;761,49;4.307,33;0,00;1.023,40;967,81;15.876,69;503,55
29.07.2025 13:00;13:00;54.842,47;14.778,95;2.595,70;4.422,70;135,00;9.423,00;28,30;733,32;4.826,13;0,00;1.019,25;1.049,03;15.333,70;497,39
29.07.2025 14:00;14:00;55.640,49;14.765,65;3.023,18;4.404,50;135,00;9.422,00;26,70;709,33;6.335,73;0,00;1.003,63;1.126,31;14.204,77;483,69
29.07.2025 15:00;15:00;55.613,54;14.583,77;3.289,23;4.298,40;135,00;9.431,00;26,00;701,29;8.124,63;0,00;999,57;1.132,39;12.437,39;454,87
29.07.2025 16:00;16:00;54.198,54;14.649,56;3.511,33;4.280,25;135,00;9.418,00;25,20;699,20;9.154,83;0,00;980,14;1.143,34;9.788,43;413,26
29.07.2025 17:00;17:00;51.916,11;14.494,45;3.595,48;4.095,25;135,00;9.410,00;19,90;707,48;10.552,93;0,00;960,85;1.258,62;6.318,69;367,46
29.07.2025 18:00;18:00;50.823,66;15.095,77;3.392,14;4.062,25;135,00;9.407,00;11,60;725,32;12.631,43;0,00;948,88;1.442,27;2.648,82;323,18
29.07.2025 19:00;19:00;49.301,12;15.192,01;3.058,21;4.057,95;135,00;9.405,00;5,10;749,65;13.394,53;0,00;943,83;1.618,39;441,55;299,90
29.07.2025 20:00;20:00;49.282,01;15.292,29;2.752,06;4.135,35;135,00;9.405,00;5,10;785,76;13.752,63;0,00;944,37;1.744,67;32,91;296,87
29.07.2025 21:00;21:00;49.094,23;15.430,95;2.503,86;4.221,50;135,00;9.405,00;5,10;816,15;13.515,23;0,00;946,70;1.801,76;19,17;293,81
29.07.2025 22:00;22:00;48.033,30;15.702,14;2.433,38;4.213,25;44,00;9.405,00;5,10;842,25;12.531,63;0,00;945,50;1.599,03;18,24;293,78
29.07.2025 23:00;23:00;46.844,80;15.733,66;2.366,30;4.174,95;0,00;9.405,00;5,10;862,15;11.580,38;0,00;947,01;1.457,42;18,88;293,95
30.07.2025 00:00;00:00;43.406,39;15.737,01;2.337,43;4.170,60;0,00;9.388,00;5,10;875,57;8.496,43;0,00;945,02;1.168,01;13,18;270,04
30.07.2025 01:00;01:00;41.954,04;15.625,32;2.367,39;4.170,60;0,00;9.388,00;5,10;887,15;7.179,93;0,00;943,60;1.131,02;15,89;240,04
30.07.2025 02:00;02:00;40.768,35;15.668,82;2.300,23;4.168,60;0,00;9.388,00;5,10;903,50;6.112,33;0,00;945,43;1.034,46;14,94;226,94
30.07.2025 03:00;03:00;39.973,73;15.766,04;2.178,91;4.181,60;0,00;9.388,00;5,10;916,43;5.326,23;0,00;947,59;1.020,42;15,45;227,96
30.07.2025 04:00;04:00;38.908,41;15.640,04;2.141,18;4.176,60;0,00;9.388,00;5,10;930,16;4.463,43;0,00;945,79;970,22;23,03;224,86
30.07.2025 05:00;05:00;38.226,37;15.685,20;2.030,81;4.299,60;0,00;9.389,00;5,40;943,59;3.617,83;0,00;947,68;986,29;101,19;219,78
30.07.2025 06:00;06:00;37.757,31;15.376,58;2.012,39;4.412,30;0,00;9.364,00;8,00;951,05;2.375,83;0,00;944,47;892,73;1.187,30;232,66
30.07.2025 07:00;07:00;40.503,32;15.008,93;2.089,37;4.437,30;0,00;9.371,00;15,90;941,46;2.152,43;0,00;966,09;865,23;4.381,68;273,93
30.07.2025 08:00;08:00;46.412,34;15.080,86;2.178,96;4.534,10;0,00;9.343,00;24,10;913,45;3.700,03;0,00;984,99;1.072,45;8.257,15;323,25
30.07.2025 09:00;09:00;50.210,17;15.089,68;2.420,45;4.504,20;0,00;9.406,00;25,60;880,17;3.794,33;0,00;988,66;1.131,29;11.595,26;374,53
30.07.2025 10:00;10:00;52.621,85;14.959,26;2.698,89;4.384,00;0,00;9.418,00;26,80;844,82;3.863,43;0,00;994,02;1.121,82;13.900,94;409,87
30.07.2025 11:00;11:00;53.816,77;14.862,21;2.994,04;4.394,60;0,00;9.425,00;28,00;803,35;3.577,23;0,00;991,28;1.110,78;15.202,11;428,17
30.07.2025 12:00;12:00;53.401,94;14.639,95;3.385,42;4.298,19;0,00;9.432,00;27,60;771,03;2.820,03;0,00;1.007,33;924,44;15.659,34;436,61
30.07.2025 13:00;13:00;54.055,31;14.655,12;3.940,00;4.337,50;0,00;9.432,00;27,30;745,91;3.184,13;0,00;1.005,20;1.005,41;15.292,37;430,37
30.07.2025 14:00;14:00;55.893,77;14.689,55;4.458,59;4.352,90;0,00;9.431,00;25,70;726,33;5.588,03;0,00;998,45;999,14;14.216,06;408,02
30.07.2025 15:00;15:00;55.851,89;14.896,08;4.950,31;4.375,60;0,00;9.399,00;25,00;717,62;6.650,03;0,00;988,20;1.141,87;12.328,87;379,31
30.07.2025 16:00;16:00;54.975,90;14.944,22;5.281,78;4.348,19;0,00;9.427,00;24,20;715,21;8.096,53;0,00;978,73;1.165,84;9.653,61;340,59
30.07.2025 17:00;17:00;53.272,26;14.810,92;5.582,98;4.293,60;0,00;9.414,00;18,90;723,98;9.792,03;0,00;957,53;1.257,31;6.123,67;297,34
30.07.2025 18:00;18:00;51.967,35;15.234,88;5.692,65;4.282,75;0,00;9.406,00;10,60;736,15;11.542,53;0,00;941,85;1.377,67;2.488,84;253,43
30.07.2025 19:00;19:00;51.053,94;15.316,44;5.696,22;4.317,94;0,00;9.404,00;5,10;760,13;12.326,63;0,00;934,08;1.647,54;415,50;230,36
30.07.2025 20:00;20:00;51.377,54;15.397,10;5.576,67;4.346,60;0,00;9.403,00;5,10;788,12;12.924,93;0,00;943,60;1.736,49;28,98;226,95
30.07.2025 21:00;21:00;50.994,18;15.614,02;5.512,01;4.352,60;0,00;9.403,00;5,10;817,24;12.354,43;0,00;945,08;1.752,76;14,33;223,61
30.07.2025 22:00;22:00;49.977,02;15.662,71;5.461,08;4.463,60;0,00;9.403,00;5,10;839,51;11.387,03;0,00;931,83;1.585,40;14,26;223,50
30.07.2025 23:00;23:00;48.744,22;15.619,46;5.417,74;4.360,60;0,00;9.403,00;5,10;860,45;10.500,48;0,00;938,60;1.401,21;13,90;223,68
31.07.2025 00:00;00:00;45.347,55;15.311,56;5.471,96;4.365,60;0,00;9.423,00;5,30;877,10;7.576,13;0,00;934,80;1.135,07;11,90;235,13
31.07.2025 01:00;01:00;43.671,67;15.022,76;5.541,46;4.372,50;0,00;9.423,00;5,30;891,31;6.143,83;0,00;922,71;1.099,88;13,79;235,13
31.07.2025 02:00;02:00;42.539,55;14.981,12;5.763,52;4.412,60;0,00;9.423,00;5,30;906,04;4.846,93;0,00;932,26;1.021,61;12,04;235,13
31.07.2025 03:00;03:00;40.905,39;14.677,06;5.960,62;4.341,50;0,00;9.408,00;5,30;919,81;3.570,38;0,00;930,49;842,33;14,75;235,15
31.07.2025 04:00;04:00;39.722,91;13.798,63;6.134,97;4.346,60;0,00;9.408,00;5,30;931,21;3.087,73;0,00;933,44;815,27;23,71;238,05
31.07.2025 05:00;05:00;39.031,52;13.417,12;6.303,25;4.338,70;0,00;9.408,00;5,30;944,98;2.487,02;0,00;933,95;865,19;96,14;231,87
31.07.2025 06:00;06:00;38.322,57;12.475,42;6.403,26;4.343,50;0,00;9.409,00;7,50;950,29;1.603,33;0,00;928,50;827,80;1.130,04;243,93
31.07.2025 07:00;07:00;40.818,32;11.729,91;6.548,36;4.358,00;0,00;9.416,00;15,60;939,98;1.632,38;0,00;946,24;817,88;4.133,82;280,15
31.07.2025 08:00;08:00;47.079,39;13.069,20;6.674,00;4.368,90;60,00;9.418,00;24,40;912,11;2.364,63;0,00;977,74;938,04;7.946,07;326,30
31.07.2025 09:00;09:00;50.920,02;12.978,66;6.503,13;4.374,30;134,00;9.426,00;25,90;875,29;2.971,73;0,00;993,24;967,26;11.293,59;376,92
31.07.2025 10:00;10:00;52.881,06;12.867,69;6.386,11;4.471,90;95,00;9.439,00;26,50;845,26;2.693,03;0,00;1.015,71;939,60;13.687,40;413,86
31.07.2025 11:00;11:00;54.101,64;12.266,03;6.303,15;4.466,50;95,00;9.446,00;26,70;810,67;3.175,88;0,00;1.011,63;967,29;15.099,52;433,27
31.07.2025 12:00;12:00;53.107,62;11.105,94;6.412,91;4.295,89;95,00;9.452,00;26,70;777,76;3.198,43;0,00;1.006,73;881,16;15.418,55;436,55
31.07.2025 13:00;13:00;54.216,19;12.513,46;6.506,62;4.290,19;95,00;9.452,00;26,10;748,02;3.357,03;0,00;998,70;878,83;14.924,90;425,34
31.07.2025 14:00;14:00;55.503,96;13.575,89;6.727,78;4.255,60;134,00;9.451,00;25,60;730,88;4.455,43;0,00;988,39;924,81;13.825,43;409,15
31.07.2025 15:00;15:00;55.529,16;13.820,31;6.999,67;4.342,00;134,00;9.444,00;24,70;722,22;5.542,38;0,00;983,79;1.040,85;12.089,53;385,71
31.07.2025 16:00;16:00;54.801,44;14.638,29;7.381,25;4.352,60;134,00;9.431,00;23,90;722,79;6.231,13;0,00;966,47;1.136,18;9.436,88;346,95
31.07.2025 17:00;17:00;52.983,85;14.640,47;7.622,84;4.235,00;134,00;9.418,00;19,10;731,03;7.695,73;0,00;953,49;1.248,83;5.988,41;296,95
31.07.2025 18:00;18:00;51.933,86;15.180,10;7.788,13;4.283,89;134,00;9.425,00;10,80;746,18;9.297,53;0,00;938,51;1.391,57;2.482,01;256,14
31.07.2025 19:00;19:00;50.789,91;15.327,72;7.824,52;4.231,90;134,00;9.424,00;5,30;768,24;9.930,08;0,00;936,25;1.547,83;425,30;234,77
31.07.2025 20:00;20:00;51.269,58;15.415,06;7.735,45;4.246,60;134,00;9.423,00;5,30;792,85;10.663,93;0,00;937,37;1.661,16;23,08;231,78
31.07.2025 21:00;21:00;50.818,50;15.568,00;7.689,60;4.128,60;134,00;9.423,00;5,30;819,19;10.133,53;0,00;939,91;1.733,95;14,71;228,71
