Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
03.10.2025 00:00;00:00;32.630,96;7.024,53;4.934,64;4.287,60;272,00;9.383,50;7,30;1.010,21;3.192,79;0,00;947,67;1.341,59;17,72;211,41
03.10.2025 01:00;01:00;30.989,22;6.275,43;5.173,92;4.287,60;272,00;9.383,50;7,30;1.018,11;2.204,79;0,00;945,17;1.193,69;16,43;211,28
03.10.2025 02:00;02:00;29.782,35;5.383,83;5.397,09;4.286,60;272,00;9.383,50;0,30;1.023,61;1.735,09;0,00;937,85;1.134,18;16,90;211,40
03.10.2025 03:00;03:00;29.281,17;4.791,43;5.560,15;4.322,60;272,00;9.156,50;7,30;1.027,21;1.804,09;0,00;929,14;1.183,67;15,78;211,30
03.10.2025 04:00;04:00;29.102,94;4.736,13;5.781,25;4.287,10;272,00;9.156,50;7,30;1.032,17;1.504,09;0,00;928,82;1.165,73;20,55;211,30
03.10.2025 05:00;05:00;29.554,54;4.930,63;5.984,66;4.397,60;272,00;9.156,50;7,30;1.035,40;1.502,99;0,00;928,89;1.095,32;31,70;211,55
03.10.2025 06:00;06:00;29.881,98;4.818,36;6.182,45;4.446,30;272,00;9.156,50;7,30;1.039,29;1.312,29;0,00;935,02;1.252,57;245,51;214,39
03.10.2025 07:00;07:00;31.489,15;4.392,48;6.339,74;4.426,50;272,00;9.163,50;10,40;1.038,55;1.061,19;0,00;945,95;1.293,82;2.304,63;240,39
03.10.2025 08:00;08:00;36.131,51;4.356,26;6.622,50;4.479,90;272,00;9.176,50;19,10;1.029,57;1.245,89;0,20;970,69;1.448,59;6.231,28;279,03
03.10.2025 09:00;09:00;38.137,06;3.641,41;6.682,58;4.411,10;272,00;8.980,50;16,10;1.011,23;1.255,59;0,40;984,73;1.250,14;9.305,14;326,14
03.10.2025 10:00;10:00;39.422,29;3.275,82;6.890,17;4.166,00;135,00;8.773,20;16,00;987,01;1.499,99;0,00;1.000,64;1.059,46;11.262,93;356,07
03.10.2025 11:00;11:00;39.868,93;2.812,11;7.268,99;4.129,00;120,00;8.172,50;15,40;970,02;1.700,49;0,00;1.011,74;1.069,51;12.223,97;375,20
03.10.2025 12:00;12:00;38.013,85;2.716,50;7.330,46;4.086,00;120,00;6.637,00;14,70;951,73;1.495,69;0,00;1.023,62;975,63;12.279,43;383,09
03.10.2025 13:00;13:00;38.002,56;2.718,70;7.267,04;4.220,40;120,00;7.238,85;16,00;938,70;1.474,69;0,00;1.017,76;958,41;11.662,19;369,82
03.10.2025 14:00;14:00;39.810,63;3.301,00;7.003,63;4.257,70;120,00;8.983,10;18,00;939,95;2.481,29;0,00;1.013,49;976,38;10.365,36;350,73
03.10.2025 15:00;15:00;39.177,00;4.335,91;6.708,33;4.341,60;120,00;9.335,50;17,70;947,49;2.694,79;0,00;1.003,16;974,35;8.386,00;312,17
03.10.2025 16:00;16:00;39.844,63;7.408,21;6.206,45;4.505,10;134,00;9.320,50;17,80;955,66;3.466,29;0,00;982,82;1.211,88;5.369,85;266,07
03.10.2025 17:00;17:00;38.335,13;8.842,30;5.557,50;4.532,80;134,00;9.307,50;8,60;964,75;4.528,39;0,00;965,09;1.411,86;1.861,45;220,89
03.10.2025 18:00;18:00;38.701,29;9.101,23;5.127,22;4.557,70;134,00;9.421,20;7,30;983,22;6.464,89;0,00;951,82;1.549,25;197,58;205,88
03.10.2025 19:00;19:00;38.463,67;9.124,62;4.937,71;4.533,35;134,00;9.421,20;7,30;994,38;6.450,29;0,00;951,52;1.680,17;25,17;203,96
03.10.2025 20:00;20:00;38.047,31;9.170,88;4.997,56;4.557,60;134,00;9.421,20;7,30;1.008,17;5.951,99;0,00;948,31;1.629,57;16,65;204,08
03.10.2025 21:00;21:00;37.386,75;9.036,49;5.319,38;4.525,60;134,00;9.395,50;7,30;1.013,69;5.281,69;0,00;943,42;1.507,31;17,95;204,42
03.10.2025 22:00;22:00;36.166,08;8.597,93;5.265,50;4.528,60;134,00;9.395,50;7,30;1.030,68;4.707,39;0,00;916,15;1.361,86;16,85;204,32
03.10.2025 23:00;23:00;34.236,25;7.283,03;5.518,59;4.528,60;134,00;9.395,50;7,30;1.041,28;3.904,29;0,00;942,24;1.260,43;16,67;204,32
04.10.2025 00:00;00:00;32.317,46;5.926,78;5.624,61;4.527,60;134,00;9.231,50;5,00;1.028,30;3.377,68;0,00;926,44;1.314,70;16,40;204,45
04.10.2025 01:00;01:00;30.460,10;5.084,58;5.671,96;4.527,60;134,00;9.231,50;7,00;1.035,68;2.466,68;0,00;908,97;1.170,92;16,62;204,59
04.10.2025 02:00;02:00;29.232,56;4.395,48;5.730,78;4.526,60;134,00;9.231,50;5,00;1.044,43;1.855,68;0,00;922,90;1.164,13;17,31;204,75
04.10.2025 03:00;03:00;28.537,67;4.153,38;5.656,88;4.558,60;134,00;9.039,50;5,00;1.048,85;1.710,18;0,00;923,19;1.087,01;16,70;204,38
04.10.2025 04:00;04:00;28.202,24;4.093,38;5.729,30;4.558,60;134,00;9.039,50;5,00;1.055,42;1.494,78;0,00;922,05;944,21;21,67;204,33
04.10.2025 05:00;05:00;28.406,35;4.101,18;5.741,11;4.558,60;134,00;9.039,50;5,00;1.057,14;1.523,18;0,00;922,70;1.078,48;40,77;204,69
04.10.2025 06:00;06:00;28.466,21;4.123,78;5.904,77;4.558,70;134,00;9.039,50;5,00;1.060,48;1.089,48;0,00;927,80;1.120,34;293,72;208,64
04.10.2025 07:00;07:00;29.083,82;2.614,48;5.990,45;4.453,30;134,00;8.897,00;1,30;1.060,42;1.180,18;0,00;944,77;1.146,81;2.422,97;238,14
04.10.2025 08:00;08:00;33.046,31;2.397,37;6.147,27;4.418,50;134,00;8.679,30;1,80;1.045,62;1.221,48;0,00;979,56;1.102,77;6.635,01;283,63
04.10.2025 09:00;09:00;35.643,95;2.406,27;6.331,28;4.282,90;134,00;7.573,50;2,80;1.025,65;1.286,08;0,00;1.006,93;1.038,57;10.223,96;332,01
04.10.2025 10:00;10:00;36.375,66;2.321,97;6.671,65;4.074,40;120,00;5.560,00;16,30;1.000,66;1.563,78;0,00;1.013,09;1.012,34;12.657,13;364,34
04.10.2025 11:00;11:00;37.146,77;2.321,67;7.051,24;3.987,40;120,00;4.868,00;15,70;984,53;1.601,98;0,00;1.006,57;958,76;13.845,49;385,43
04.10.2025 12:00;12:00;36.315,97;2.324,53;7.040,91;3.894,29;120,00;4.386,00;15,00;973,99;1.429,08;0,00;973,87;820,51;13.943,16;394,63
04.10.2025 13:00;13:00;35.922,93;2.321,17;7.158,17;3.911,60;120,00;4.386,00;16,50;955,14;1.361,08;0,00;974,16;880,33;13.458,58;380,20
04.10.2025 14:00;14:00;35.892,36;2.673,47;6.692,47;3.882,88;120,00;4.854,00;18,30;934,42;2.422,28;0,00;988,69;750,33;12.199,17;356,35
04.10.2025 15:00;15:00;35.468,62;2.951,87;6.186,80;4.069,00;120,00;6.684,50;17,80;933,55;2.550,88;0,00;987,58;764,43;9.885,25;316,96
04.10.2025 16:00;16:00;35.589,36;5.003,60;5.367,85;4.369,89;134,00;8.199,50;17,50;929,35;2.917,38;0,00;975,37;1.072,32;6.336,99;265,61
04.10.2025 17:00;17:00;35.585,31;8.264,77;4.577,86;4.405,80;134,00;8.366,50;8,30;940,02;4.177,68;0,00;947,82;1.231,54;2.310,94;220,08
04.10.2025 18:00;18:00;34.921,83;8.779,30;3.907,29;4.333,70;134,00;8.637,50;5,00;964,24;5.446,38;0,00;906,96;1.368,40;239,11;199,95
04.10.2025 19:00;19:00;34.946,40;8.808,20;3.517,27;4.290,60;134,00;8.637,50;5,00;976,19;5.809,78;0,00;944,48;1.596,96;29,07;197,35
04.10.2025 20:00;20:00;34.645,49;8.820,10;3.329,37;4.299,60;134,00;8.937,50;5,00;994,54;5.402,68;0,00;946,95;1.563,66;14,97;197,12
04.10.2025 21:00;21:00;34.424,61;8.833,10;3.401,30;4.301,60;134,00;9.053,50;5,00;1.010,39;5.066,68;0,00;924,94;1.482,27;14,79;197,04
04.10.2025 22:00;22:00;34.191,43;8.670,20;3.507,33;4.302,60;134,00;9.266,50;7,00;1.024,97;4.827,58;0,00;941,43;1.298,68;14,08;197,06
04.10.2025 23:00;23:00;32.970,69;8.192,67;3.664,52;4.302,60;134,00;9.266,50;5,00;1.031,97;4.050,58;0,00;941,63;1.170,80;13,44;196,98
05.10.2025 00:00;00:00;30.610,74;6.766,41;3.952,49;4.305,60;134,00;9.201,50;5,30;1.030,00;3.060,78;0,00;932,98;984,68;17,68;219,32
05.10.2025 01:00;01:00;29.170,22;6.124,13;4.106,73;4.330,60;134,00;9.201,50;5,30;1.038,18;2.226,78;0,00;910,24;855,61;17,80;219,35
05.10.2025 02:00;02:00;27.506,45;4.951,35;4.100,72;4.352,60;134,00;9.201,50;5,30;1.047,53;1.691,38;0,00;931,32;853,64;17,69;219,42
05.10.2025 03:00;03:00;26.841,09;4.551,03;4.041,29;4.392,60;134,00;9.201,20;5,30;1.053,15;1.513,88;0,00;932,32;778,14;18,80;219,38
05.10.2025 04:00;04:00;26.602,85;4.448,23;3.990,54;4.400,20;134,00;9.201,20;5,30;1.061,69;1.477,88;0,00;930,33;746,97;22,11;184,40
05.10.2025 05:00;05:00;26.887,58;4.536,23;3.908,13;4.425,20;134,00;9.201,20;5,30;1.063,64;1.638,58;0,00;928,82;852,85;44,00;149,63
05.10.2025 06:00;06:00;26.498,08;4.234,63;3.984,42;4.394,10;134,00;9.201,20;5,30;1.066,61;1.178,78;0,00;932,88;933,06;280,13;152,97
05.10.2025 07:00;07:00;26.504,05;2.965,71;3.954,02;4.325,90;134,00;8.523,00;1,50;1.064,12;1.124,28;0,00;940,94;840,70;2.446,93;182,95
05.10.2025 08:00;08:00;27.508,63;2.226,81;3.815,21;4.052,70;134,00;5.754,80;11,80;1.055,78;1.158,48;0,00;964,55;937,59;7.174,34;222,57
05.10.2025 09:00;09:00;29.307,84;1.763,91;3.529,99;3.739,30;120,00;4.656,00;19,90;1.037,60;1.262,08;0,00;969,85;722,62;11.209,56;277,03
05.10.2025 10:00;10:00;30.965,11;1.878,32;3.340,32;3.594,10;120,00;4.434,00;20,70;1.015,93;1.373,28;0,00;986,97;485,72;13.399,36;316,41
05.10.2025 11:00;11:00;32.887,31;2.003,18;3.468,68;3.642,00;120,00;4.426,00;20,10;994,25;2.058,78;0,00;1.000,13;440,02;14.377,36;336,81
05.10.2025 12:00;12:00;33.133,34;2.003,93;3.735,09;3.493,10;120,00;4.417,00;19,70;974,63;1.856,68;0,00;1.003,65;450,70;14.712,48;346,38
05.10.2025 13:00;13:00;32.434,62;1.993,32;3.620,12;3.516,00;120,00;4.426,00;19,30;952,35;1.837,18;0,00;970,89;489,20;14.156,75;333,51
05.10.2025 14:00;14:00;31.707,94;2.241,53;3.386,97;3.570,00;120,00;4.424,00;20,00;936,86;2.473,88;0,00;965,94;509,50;12.750,09;309,17
05.10.2025 15:00;15:00;31.004,50;2.636,11;3.604,40;3.833,60;120,00;4.757,00;17,30;931,95;2.200,68;0,00;947,24;638,20;11.052,40;265,62
05.10.2025 16:00;16:00;31.264,77;4.031,68;3.460,71;3.994,10;134,00;7.183,00;16,80;931,36;2.405,38;0,00;950,78;847,57;7.100,23;209,16
05.10.2025 17:00;17:00;32.173,01;7.274,24;3.318,54;4.142,60;134,00;8.498,50;7,60;939,01;3.162,48;0,00;923,44;1.096,86;2.522,25;153,49
05.10.2025 18:00;18:00;33.134,33;8.440,08;2.937,24;4.338,50;134,00;8.941,50;5,30;953,74;4.926,48;0,00;902,18;1.087,94;335,02;132,35
05.10.2025 19:00;19:00;33.360,86;8.826,21;2.698,78;4.343,50;134,00;8.941,50;5,30;967,99;5.077,08;0,00;902,47;1.267,12;33,54;163,37
05.10.2025 20:00;20:00;33.318,92;8.838,01;2.579,00;4.358,50;134,00;8.941,50;5,30;987,54;5.045,48;0,00;904,20;1.307,63;19,79;197,97
05.10.2025 21:00;21:00;33.010,44;8.854,07;2.658,14;4.363,80;124,00;8.941,50;5,30;1.006,09;4.676,68;0,00;903,09;1.259,00;20,61;198,16
05.10.2025 22:00;22:00;32.805,82;8.926,18;2.681,22;4.359,50;126,00;8.941,50;5,30;1.018,39;4.610,68;0,00;902,96;1.015,87;19,86;198,36
05.10.2025 23:00;23:00;31.274,17;7.951,28;2.762,92;4.359,50;134,00;8.941,50;5,30;1.029,67;4.046,68;0,00;900,80;925,04;19,46;198,02
06.10.2025 00:00;00:00;29.222,56;6.901,41;2.963,88;3.916,50;134,00;8.917,00;5,30;1.043,40;3.306,83;0,00;889,58;917,18;22,33;205,15
06.10.2025 01:00;01:00;27.668,63;6.283,88;3.124,47;3.919,50;194,00;8.917,00;5,30;1.049,48;2.234,83;0,00;892,41;818,73;23,54;205,49
06.10.2025 02:00;02:00;26.452,17;5.331,79;3.161,09;4.075,50;254,00;8.917,00;0,30;1.059,43;1.767,63;0,00;891,49;767,47;21,24;205,23
06.10.2025 03:00;03:00;25.820,67;4.606,67;3.289,30;4.019,50;272,00;8.957,50;0,30;1.053,65;1.798,73;0,00;884,87;711,06;22,04;205,05
06.10.2025 04:00;04:00;25.654,72;4.676,79;3.213,95;4.016,50;272,00;8.957,50;0,30;1.060,29;1.630,73;0,00;887,76;708,38;25,50;205,02
06.10.2025 05:00;05:00;26.021,69;5.309,86;3.025,69;3.966,50;272,00;8.957,50;5,30;1.064,94;1.513,73;0,00;885,50;774,75;40,74;205,18
06.10.2025 06:00;06:00;26.672,79;5.605,31;2.929,15;3.965,50;272,00;8.957,50;5,30;1.066,91;1.585,93;0,00;892,19;882,82;301,38;208,80
06.10.2025 07:00;07:00;28.909,27;5.703,46;3.094,86;3.967,10;272,00;8.869,50;9,70;1.065,72;1.423,93;0,00;909,11;819,85;2.534,86;239,18
06.10.2025 08:00;08:00;34.273,88;5.700,53;3.448,35;3.975,39;272,00;8.883,50;20,00;1.055,88;1.500,93;0,00;946,49;967,21;7.210,69;292,91
06.10.2025 09:00;09:00;37.382,57;4.497,84;3.673,36;3.990,30;272,00;8.897,50;28,30;1.041,50;1.617,83;0,00;966,97;878,40;11.172,99;345,58
06.10.2025 10:00;10:00;38.616,81;3.503,12;3.929,09;3.729,60;272,00;8.755,30;20,30;1.020,83;1.506,13;0,00;986,84;704,06;13.806,82;382,72
06.10.2025 11:00;11:00;38.994,87;3.467,22;4.250,18;3.683,69;272,00;7.881,06;19,70;998,85;1.281,63;0,00;996,11;664,96;15.082,65;396,82
06.10.2025 12:00;12:00;37.954,04;3.484,39;4.466,15;3.592,40;272,00;6.708,80;19,30;977,43;1.115,73;0,00;999,03;554,46;15.359,74;404,61
06.10.2025 13:00;13:00;38.320,72;3.532,20;4.676,25;3.709,68;272,00;7.274,97;19,10;967,75;1.077,33;0,00;995,20;603,45;14.798,86;393,93
06.10.2025 14:00;14:00;39.409,65;4.001,61;4.592,25;3.746,40;272,00;8.697,45;19,20;950,56;1.912,83;0,00;995,76;630,51;13.224,63;366,45
06.10.2025 15:00;15:00;39.089,47;5.710,53;4.447,10;3.858,00;272,00;8.901,50;25,70;944,65;2.313,03;0,00;1.010,72;586,24;10.695,62;324,38
06.10.2025 16:00;16:00;39.255,13;9.209,67;3.990,94;4.030,19;272,00;8.886,50;10,80;946,16;3.090,73;0,00;959,34;820,10;6.767,95;270,75
06.10.2025 17:00;17:00;36.430,63;9.834,03;3.648,02;4.097,60;272,00;8.873,50;7,60;948,01;4.275,13;0,00;932,36;1.014,59;2.307,41;220,38
06.10.2025 18:00;18:00;36.145,88;10.065,27;3.468,18;4.139,60;138,00;8.995,00;5,30;961,44;5.703,83;0,00;918,86;1.240,07;308,76;201,57
06.10.2025 19:00;19:00;36.368,80;10.099,47;3.523,93;4.171,60;138,00;8.995,00;5,30;974,49;5.901,23;0,00;919,84;1.392,74;48,58;198,62
06.10.2025 20:00;20:00;36.138,05;9.931,70;3.603,09;4.238,60;138,00;9.170,00;5,30;988,84;5.569,33;0,00;912,24;1.355,57;27,15;198,23
06.10.2025 21:00;21:00;36.105,42;9.866,38;3.921,85;4.243,60;258,00;9.325,00;5,30;1.004,49;5.121,03;0,00;913,94;1.223,18;24,31;198,34
06.10.2025 22:00;22:00;35.935,38;9.737,36;4.458,84;4.364,40;272,00;9.325,00;5,30;1.018,89;4.610,03;0,00;930,70;991,23;23,41;198,22
06.10.2025 23:00;23:00;34.185,03;8.496,47;4.743,10;4.501,40;272,00;9.325,00;5,30;1.026,27;3.807,53;0,00;917,62;868,35;23,99;198,00
07.10.2025 00:00;00:00;31.964,91;7.006,23;4.919,77;4.328,60;272,00;9.283,50;5,30;1.024,32;3.237,53;0,00;892,33;773,27;17,14;204,92
07.10.2025 01:00;01:00;30.376,51;5.698,03;5.362,59;4.328,60;272,00;9.283,50;5,30;1.031,58;2.577,53;0,00;880,80;716,82;14,99;204,77
07.10.2025 02:00;02:00;28.992,23;4.570,33;5.707,17;4.229,60;272,00;9.283,50;5,30;1.040,25;2.140,63;0,00;892,08;633,28;13,42;204,67
07.10.2025 03:00;03:00;28.195,38;4.270,63;5.879,44;4.354,60;272,00;9.271,50;5,30;1.044,03;1.461,63;0,00;878,68;540,47;12,43;204,67
07.10.2025 04:00;04:00;27.804,76;3.672,10;6.086,20;4.361,60;272,00;9.271,50;0,30;1.049,75;1.414,93;0,00;879,25;577,28;15,15;204,70
07.10.2025 05:00;05:00;28.449,06;3.961,00;6.392,23;4.357,60;272,00;9.271,50;5,30;1.055,84;1.413,93;0,00;886,14;607,97;20,71;204,84
07.10.2025 06:00;06:00;28.747,09;4.301,60;6.340,50;4.365,60;272,00;9.271,50;5,30;1.060,52;1.173,53;0,00;885,31;666,35;198,40;206,48
07.10.2025 07:00;07:00;30.534,57;4.539,10;6.144,62;4.394,80;272,00;9.234,50;8,20;1.060,73;1.014,63;0,00;905,12;697,50;2.031,51;231,86
07.10.2025 08:00;08:00;34.513,91;4.422,45;5.932,82;4.444,39;272,00;9.243,50;11,90;1.047,30;1.310,53;0,00;938,50;836,63;5.782,71;271,18
07.10.2025 09:00;09:00;37.142,19;4.401,75;5.816,68;4.469,19;272,00;9.252,50;10,90;1.033,25;1.299,23;0,00;975,41;679,31;8.617,65;314,32
07.10.2025 10:00;10:00;38.260,97;3.809,93;5.851,82;4.507,90;272,00;9.265,50;11,10;1.015,19;1.303,23;0,00;1.002,33;568,39;10.309,90;343,68
07.10.2025 11:00;11:00;39.259,65;4.259,03;5.903,78;4.465,00;272,00;9.142,20;22,30;999,49;1.191,53;0,00;1.003,65;559,74;11.082,23;358,70
07.10.2025 12:00;12:00;38.152,00;3.771,63;5.740,63;4.382,29;272,00;8.946,20;21,40;988,12;1.019,13;0,00;1.000,74;502,29;11.142,73;364,84
07.10.2025 13:00;13:00;38.528,42;4.740,16;5.603,43;4.420,19;272,00;9.142,20;26,90;958,15;988,03;0,00;998,55;477,43;10.549,52;351,86
07.10.2025 14:00;14:00;39.326,19;6.181,56;5.537,22;4.416,40;241,00;9.140,20;27,60;949,75;1.678,03;0,00;989,98;509,77;9.324,84;329,84
07.10.2025 15:00;15:00;39.301,42;7.673,82;5.427,38;4.470,10;272,00;9.369,00;25,70;960,40;1.908,43;0,00;983,95;532,92;7.383,15;294,57
07.10.2025 16:00;16:00;39.388,10;9.262,64;5.285,64;4.467,69;272,00;9.354,00;15,60;964,42;3.191,43;0,00;964,45;776,88;4.582,76;250,59
07.10.2025 17:00;17:00;38.134,36;10.183,60;5.174,94;4.465,50;272,00;9.342,00;9,00;978,24;4.218,33;0,00;944,65;975,81;1.358,94;211,35
07.10.2025 18:00;18:00;38.712,91;10.613,94;5.014,94;4.476,60;272,00;9.340,00;5,30;986,49;5.534,83;0,00;930,95;1.169,64;168,03;200,19
07.10.2025 19:00;19:00;38.613,35;10.533,73;4.882,10;4.501,60;272,00;9.340,00;5,30;997,58;5.616,93;0,00;933,94;1.307,85;24,24;198,08
07.10.2025 20:00;20:00;37.950,28;10.648,18;4.850,40;4.501,60;272,00;9.340,00;5,30;1.007,94;4.873,53;0,00;933,34;1.306,96;13,19;197,84
07.10.2025 21:00;21:00;37.686,23;10.733,72;4.812,54;4.430,60;272,00;9.340,00;5,30;1.019,81;4.717,93;0,00;934,28;1.209,91;12,12;198,02
07.10.2025 22:00;22:00;36.400,34;10.086,00;4.664,28;4.428,60;272,00;9.340,00;5,30;1.037,15;4.516,43;0,00;932,47;906,71;11,92;199,48
07.10.2025 23:00;23:00;34.210,03;8.756,50;4.631,34;4.449,60;272,00;9.340,00;5,30;1.038,13;3.721,43;0,00;931,23;850,26;12,19;202,05
08.10.2025 00:00;00:00;31.762,71;7.338,34;4.409,27;4.423,60;272,00;9.345,00;5,30;1.028,05;3.005,03;0,00;929,44;777,68;10,65;218,35
08.10.2025 01:00;01:00;29.983,66;6.564,24;4.313,26;4.429,60;272,00;9.345,00;5,30;1.034,00;2.193,53;0,00;932,90;664,73;10,83;218,27
08.10.2025 02:00;02:00;29.007,81;6.152,28;4.231,24;4.423,60;272,00;9.345,00;5,30;1.040,44;1.748,63;0,00;930,84;628,70;11,41;218,37
08.10.2025 03:00;03:00;28.355,44;5.886,18;4.083,61;4.425,60;272,00;9.345,00;5,30;1.043,74;1.581,93;0,00;920,73;560,78;12,25;218,32
08.10.2025 04:00;04:00;27.842,70;5.539,88;3.949,84;4.430,60;272,00;9.315,50;5,30;1.048,68;1.555,93;0,00;920,69;571,10;14,59;218,59
08.10.2025 05:00;05:00;28.349,63;5.980,38;3.748,36;4.430,60;272,00;9.345,00;5,30;1.053,76;1.734,93;0,00;919,53;617,36;23,56;218,85
08.10.2025 06:00;06:00;29.006,40;6.863,27;3.583,37;4.430,60;272,00;9.345,00;5,30;1.058,18;1.498,03;0,00;927,89;608,19;193,43;221,14
08.10.2025 07:00;07:00;30.829,56;7.166,62;3.504,27;4.423,60;272,00;9.345,20;7,20;1.049,78;1.367,13;0,00;935,19;730,29;1.784,49;243,79
08.10.2025 08:00;08:00;34.938,04;7.644,26;3.483,52;4.426,10;272,00;9.298,20;13,30;1.033,60;1.610,53;0,00;957,14;932,64;4.991,75;275,00
08.10.2025 09:00;09:00;37.842,24;7.613,37;3.562,15;4.393,50;272,00;9.300,20;18,60;1.018,70;1.607,38;0,00;980,45;887,47;7.869,57;318,85
08.10.2025 10:00;10:00;38.901,07;6.889,71;3.824,89;4.378,19;272,00;9.307,20;18,10;998,01;1.416,68;0,00;970,63;688,62;9.786,73;350,31
08.10.2025 11:00;11:00;39.845,53;7.018,55;4.078,55;4.358,30;272,00;9.308,00;11,60;998,01;1.122,88;0,00;1.000,03;614,11;10.698,12;365,38
08.10.2025 12:00;12:00;38.397,39;5.744,28;4.232,52;4.350,69;272,00;9.358,00;11,30;972,50;903,38;0,00;999,29;508,94;10.670,49;374,00
08.10.2025 13:00;13:00;38.833,00;6.517,55;4.402,44;4.393,30;272,00;9.358,00;10,60;967,37;889,48;0,00;978,26;586,25;10.090,01;367,74
08.10.2025 14:00;14:00;39.396,46;7.848,59;4.414,33;4.392,40;272,00;9.352,00;9,50;960,90;1.401,48;0,00;976,70;642,63;8.772,14;353,79
08.10.2025 15:00;15:00;39.640,61;9.423,97;4.455,08;4.386,60;272,00;9.362,00;10,40;961,38;2.178,13;0,00;988,30;596,13;6.675,69;330,93
08.10.2025 16:00;16:00;39.378,94;10.994,68;4.255,92;4.410,39;272,00;9.338,00;7,90;962,93;3.138,23;0,00;967,79;717,64;4.013,56;299,90
08.10.2025 17:00;17:00;37.983,27;11.411,41;3.924,15;4.425,19;272,00;9.347,00;7,50;973,00;4.169,13;0,00;948,00;979,37;1.255,21;271,31
08.10.2025 18:00;18:00;38.399,83;11.702,33;3.640,18;4.424,60;272,00;9.355,00;5,30;971,70;5.450,53;0,00;936,63;1.202,84;172,59;266,13
08.10.2025 19:00;19:00;38.332,25;11.734,01;3.426,53;4.425,60;263,00;9.355,00;5,30;979,00;5.621,73;0,00;936,15;1.301,95;20,12;263,86
08.10.2025 20:00;20:00;37.644,41;11.822,93;3.284,03;4.364,60;268,00;9.355,00;5,30;1.007,96;5.060,23;0,00;938,45;1.258,35;11,16;268,40
08.10.2025 21:00;21:00;36.906,87;11.782,52;3.167,96;4.428,60;272,00;9.345,00;5,30;1.003,99;4.513,23;0,00;940,22;1.166,94;12,42;268,69
08.10.2025 22:00;22:00;35.889,58;11.016,58;3.147,30;4.428,60;272,00;9.345,00;5,30;1.029,05;4.422,93;0,00;945,70;992,28;11,40;273,44
08.10.2025 23:00;23:00;34.009,72;9.767,88;3.154,96;4.429,60;272,00;9.345,00;5,30;1.036,92;3.867,43;0,00;940,22;901,94;14,94;273,53
09.10.2025 00:00;00:00;32.025,61;8.416,10;3.130,74;4.422,60;272,00;9.345,00;5,30;1.047,84;3.256,51;0,00;916,42;907,81;17,01;288,28
09.10.2025 01:00;01:00;30.315,85;7.612,50;3.181,85;4.428,60;272,00;9.345,00;5,30;1.051,50;2.441,01;0,00;915,74;747,51;16,63;298,21
09.10.2025 02:00;02:00;29.141,86;7.093,50;3.060,85;4.458,60;272,00;9.345,00;5,30;1.060,95;1.904,81;0,00;917,18;708,62;16,85;298,20
09.10.2025 03:00;03:00;28.243,55;6.603,70;2.945,38;4.458,60;272,00;9.345,00;5,30;1.061,42;1.745,81;0,00;909,65;582,56;15,83;298,30
09.10.2025 04:00;04:00;28.154,78;6.676,00;2.870,93;4.478,60;272,00;9.345,00;5,30;1.068,59;1.614,91;0,00;906,56;596,61;21,77;298,51
09.10.2025 05:00;05:00;28.891,23;7.233,30;2.759,97;4.498,60;272,00;9.345,00;5,30;1.055,37;1.824,41;0,00;906,82;655,54;35,98;298,94
09.10.2025 06:00;06:00;29.522,26;7.745,97;2.798,96;4.524,60;272,00;9.345,00;5,30;1.053,35;1.650,41;0,00;909,41;716,16;199,99;301,11
09.10.2025 07:00;07:00;31.206,66;8.310,16;2.822,77;4.425,70;272,00;9.349,73;9,00;1.043,33;1.210,91;0,00;913,38;769,68;1.760,69;319,31
09.10.2025 08:00;08:00;35.889,18;8.981,41;2.942,00;4.146,89;272,00;9.349,53;14,60;1.036,60;1.764,91;0,00;939,12;1.038,11;5.056,44;347,57
09.10.2025 09:00;09:00;38.437,34;8.863,60;3.029,13;4.136,30;272,00;9.298,26;26,50;1.025,83;1.591,86;0,00;969,76;836,87;8.001,80;385,43
09.10.2025 10:00;10:00;39.643,85;8.633,85;3.137,29;4.141,40;272,00;9.322,00;12,90;1.006,01;1.055,76;0,00;929,38;753,48;9.969,99;409,79
09.10.2025 11:00;11:00;40.028,01;8.131,06;3.277,22;4.143,69;272,00;9.307,00;12,70;992,56;1.052,76;0,00;943,87;753,77;10.715,89;425,49
09.10.2025 12:00;12:00;38.430,64;6.831,62;3.371,33;4.014,90;272,00;9.307,00;13,50;979,26;909,96;0,00;958,77;597,51;10.744,51;430,28
09.10.2025 13:00;13:00;39.141,68;8.108,07;3.301,12;3.981,00;272,00;9.306,00;22,30;966,23;891,76;0,00;959,69;644,74;10.268,83;419,94
09.10.2025 14:00;14:00;39.506,23;8.824,87;3.217,54;3.991,80;272,00;9.299,00;24,50;954,93;1.811,06;0,00;969,35;705,08;9.039,73;396,37
09.10.2025 15:00;15:00;38.985,42;9.532,83;3.201,03;4.008,50;272,00;9.362,00;23,30;947,62;2.399,51;0,00;949,58;721,17;7.203,89;363,99
09.10.2025 16:00;16:00;38.811,32;11.100,13;3.036,31;4.007,30;272,00;9.352,30;15,30;949,39;3.324,71;0,00;925,64;1.000,75;4.490,69;336,80
